V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
3347,102,3744,0,6,8,3,8,4,482,5,3,26
3348,102,3744,0,6,8,3,8,3,208,6,2,26
3349,102,3744,0,6,8,3,8,2,196,7,1,26
3428,102,2334,1,7,4,1,7,1,237,1,6,27
3429,102,2334,1,7,4,1,7,2,380,2,5,27
3430,102,2334,1,7,4,1,7,1,570,3,4,27
3431,102,2334,1,7,4,1,7,3,279,4,3,27
3432,102,2334,1,7,4,1,7,4,219,5,2,27
3433,102,2334,1,7,4,1,7,2,70,6,1,27
3489,102,1512,1,7,6,4,7,1,272,1,3,28
3490,102,1512,1,7,6,4,7,2,361,2,2,28
3491,102,1512,1,7,6,4,7,1,484,3,1,28
3552,102,1376,0,3,9,7,3,1,251,1,3,29
3553,102,1376,0,3,9,7,3,2,404,2,2,29
3554,102,1376,0,3,9,7,3,1,387,3,1,29
3633,102,1379,1,9,4,5,6,1,447,1,3,30
3634,102,1379,1,9,4,5,6,2,360,2,2,30
3635,102,1379,1,9,4,5,6,1,190,3,1,30
3680,102,1442,0,7,9,7,2,1,319,1,3,31
3681,102,1442,0,7,9,7,2,2,452,2,2,31
3682,102,1442,0,7,9,7,2,1,317,3,1,31
3764,102,8805,0,2,8,7,3,1,2915,1,11,32
3765,102,8805,0,2,8,7,3,2,580,2,10,32
3766,102,8805,0,2,8,7,3,4,215,3,9,32
3767,102,8805,0,2,8,7,3,3,557,4,8,32
3768,102,8805,0,2,8,7,3,4,368,5,7,32
3769,102,8805,0,2,8,7,3,3,545,6,6,32
3770,102,8805,0,2,8,7,3,4,411,7,5,32
3771,102,8805,0,2,8,7,3,3,352,8,4,32
3772,102,8805,0,2,8,7,3,4,488,9,3,32
3773,102,8805,0,2,8,7,3,3,384,10,2,32
3774,102,8805,0,2,8,7,3,2,660,11,1,32
3848,102,6178,0,3,9,6,3,1,161,1,11,33
3849,102,6178,0,3,9,6,3,2,377,2,10,33
3850,102,6178,0,3,9,6,3,1,506,3,9,33
3851,102,6178,0,3,9,6,3,2,934,4,8,33
3852,102,6178,0,3,9,6,3,1,475,5,7,33
3853,102,6178,0,3,9,6,3,3,516,6,6,33
3854,102,6178,0,3,9,6,3,4,700,7,5,33
3855,102,6178,0,3,9,6,3,3,554,8,4,33
3856,102,6178,0,3,9,6,3,4,241,9,3,33
3857,102,6178,0,3,9,6,3,1,199,10,2,33
3858,102,6178,0,3,9,6,3,2,166,11,1,33
3899,102,1249,0,3,9,8,2,1,528,1,3,34
3900,102,1249,0,3,9,8,2,2,349,2,2,34
3901,102,1249,0,3,9,8,2,1,16,3,1,34
3916,102,996,0,4,7,8,4,1,201,1,2,35
3917,102,996,0,4,7,8,4,2,515,2,1,35
3973,102,2679,1,4,4,7,2,1,148,1,7,36
3974,102,2679,1,4,4,7,2,2,392,2,6,36
3975,102,2679,1,4,4,7,2,1,416,3,5,36
3976,102,2679,1,4,4,7,2,2,150,4,4,36
3977,102,2679,1,4,4,7,2,3,458,5,3,36
3978,102,2679,1,4,4,7,2,4,255,6,2,36
3979,102,2679,1,4,4,7,2,1,113,7,1,36
4085,102,944,1,9,8,2,8,1,340,1,3,37
4086,102,944,1,9,8,2,8,2,229,2,2,37
4087,102,944,1,9,8,2,8,1,19,3,1,37
4264,102,4043,0,3,3,3,6,1,296,1,6,38
4265,102,4043,0,3,3,3,6,2,352,2,5,38
4266,102,4043,0,3,3,3,6,1,448,3,4,38
4267,102,4043,0,3,3,3,6,2,482,4,3,38
4268,102,4043,0,3,3,3,6,1,1002,5,2,38
4269,102,4043,0,3,3,3,6,2,727,6,1,38
4340,102,998,0,6,8,3,8,1,177,1,3,39
4341,102,998,0,6,8,3,8,2,382,2,2,39
4342,102,998,0,6,8,3,8,1,97,3,1,39
4516,102,2073,0,2,6,8,3,1,290,1,2,40
4517,102,2073,0,2,6,8,3,2,1386,2,1,40
4649,102,1112,0,2,9,8,5,1,276,1,2,41
4650,102,1112,0,2,9,8,5,2,520,2,1,41
4675,102,3271,1,9,3,4,6,1,321,1,7,42
4676,102,3271,1,9,3,4,6,2,386,2,6,42
4677,102,3271,1,9,3,4,6,1,607,3,5,42
4678,102,3271,1,9,3,4,6,3,444,4,4,42
4679,102,3271,1,9,3,4,6,4,477,5,3,42
4680,102,3271,1,9,3,4,6,3,197,6,2,42
4681,102,3271,1,9,3,4,6,1,73,7,1,42
4903,102,5314,1,9,7,3,7,1,405,1,9,43
4904,102,5314,1,9,7,3,7,2,447,2,8,43
4905,102,5314,1,9,7,3,7,1,1233,3,7,43
4906,102,5314,1,9,7,3,7,3,650,4,6,43
4907,102,5314,1,9,7,3,7,1,384,5,5,43
4908,102,5314,1,9,7,3,7,3,317,6,4,43
4909,102,5314,1,9,7,3,7,4,349,7,3,43
4910,102,5314,1,9,7,3,7,3,412,8,2,43
4911,102,5314,1,9,7,3,7,1,120,9,1,43
5183,102,1850,0,3,8,6,3,1,315,1,3,44
5184,102,1850,0,3,8,6,3,2,1073,2,2,44
5185,102,1850,0,3,8,6,3,1,24,3,1,44
5370,102,9255,0,4,7,8,4,1,478,1,13,45
5371,102,9255,0,4,7,8,4,2,804,2,12,45
5372,102,9255,0,4,7,8,4,3,395,3,11,45
5373,102,9255,0,4,7,8,4,4,356,4,10,45
5374,102,9255,0,4,7,8,4,3,656,5,9,45
5375,102,9255,0,4,7,8,4,4,453,6,8,45
5376,102,9255,0,4,7,8,4,3,753,7,7,45
5377,102,9255,0,4,7,8,4,4,897,8,6,45
5378,102,9255,0,4,7,8,4,3,1110,9,5,45
5379,102,9255,0,4,7,8,4,4,509,10,4,45
5380,102,9255,0,4,7,8,4,2,374,11,3,45
5381,102,9255,0,4,7,8,4,1,417,12,2,45
5382,102,9255,0,4,7,8,4,2,499,13,1,45
5486,102,1204,0,3,7,8,2,1,290,1,2,46
5487,102,1204,0,3,7,8,2,2,623,2,1,46
5574,102,1753,1,7,6,7,3,1,337,1,3,47
5575,102,1753,1,7,6,7,3,2,521,2,2,47
5576,102,1753,1,7,6,7,3,1,492,3,1,47
5623,102,1455,1,9,3,4,6,1,566,1,3,48
5624,102,1455,1,9,3,4,6,2,373,2,2,48
5625,102,1455,1,9,3,4,6,1,133,3,1,48
5668,102,5244,0,9,7,3,7,1,240,1,10,49
5669,102,5244,0,9,7,3,7,2,362,2,9,49
5670,102,5244,0,9,7,3,7,1,335,3,8,49
5671,102,5244,0,9,7,3,7,2,235,4,7,49
5672,102,5244,0,9,7,3,7,4,487,5,6,49
5673,102,5244,0,9,7,3,7,3,344,6,5,49
5674,102,5244,0,9,7,3,7,4,380,7,4,49
5675,102,5244,0,9,7,3,7,3,470,8,3,49
5676,102,5244,0,9,7,3,7,4,130,9,2,49
5677,102,5244,0,9,7,3,7,2,715,10,1,49
5851,102,5732,1,8,6,6,2,1,401,1,9,50
5852,102,5732,1,8,6,6,2,2,443,2,8,50
5853,102,5732,1,8,6,6,2,1,937,3,7,50
5854,102,5732,1,8,6,6,2,2,776,4,6,50
5855,102,5732,1,8,6,6,2,4,576,5,5,50
5856,102,5732,1,8,6,6,2,3,577,6,4,50
5857,102,5732,1,8,6,6,2,4,411,7,3,50
5858,102,5732,1,8,6,6,2,3,434,8,2,50
5859,102,5732,1,8,6,6,2,1,197,9,1,50
5969,102,1220,0,7,8,6,3,1,304,1,2,51
5970,102,1220,0,7,8,6,3,2,607,2,1,51
6271,102,6724,1,7,7,3,7,1,264,1,13,52
6272,102,6724,1,7,7,3,7,2,441,2,12,52
6273,102,6724,1,7,7,3,7,1,287,3,11,52
6274,102,6724,1,7,7,3,7,3,615,4,10,52
6275,102,6724,1,7,7,3,7,4,448,5,9,52
6276,102,6724,1,7,7,3,7,3,277,6,8,52
6277,102,6724,1,7,7,3,7,4,493,7,7,52
6278,102,6724,1,7,7,3,7,3,507,8,6,52
6279,102,6724,1,7,7,3,7,4,292,9,5,52
6280,102,6724,1,7,7,3,7,2,305,10,4,52
6281,102,6724,1,7,7,3,7,1,1007,11,3,52
6282,102,6724,1,7,7,3,7,2,341,12,2,52
6283,102,6724,1,7,7,3,7,1,36,13,1,52
6304,102,1520,1,2,3,3,8,1,317,1,3,53
6305,102,1520,1,2,3,3,8,2,435,2,2,53
6306,102,1520,1,2,3,3,8,1,374,3,1,53
6426,102,1701,0,8,8,6,3,1,246,1,4,54
6427,102,1701,0,8,8,6,3,2,633,2,3,54
6428,102,1701,0,8,8,6,3,1,126,3,2,54
6429,102,1701,0,8,8,6,3,2,268,4,1,54
6497,102,1357,1,8,9,6,3,1,218,1,3,55
6498,102,1357,1,8,9,6,3,2,421,2,2,55
6499,102,1357,1,8,9,6,3,1,354,3,1,55
6643,102,1841,1,6,6,3,8,1,449,1,3,56
6644,102,1841,1,6,6,3,8,2,464,2,2,56
6645,102,1841,1,6,6,3,8,1,509,3,1,56
6710,102,1212,0,3,6,8,3,1,342,1,2,57
6711,102,1212,0,3,6,8,3,2,579,2,1,57
6769,102,1474,1,7,7,2,9,1,427,1,3,58
6770,102,1474,1,7,7,2,9,2,340,2,2,58
6771,102,1474,1,7,7,2,9,1,332,3,1,58
6932,102,9486,1,7,3,4,6,1,816,1,14,59
6933,102,9486,1,7,3,4,6,2,605,2,13,59
6934,102,9486,1,7,3,4,6,1,1282,3,12,59
6935,102,9486,1,7,3,4,6,3,929,4,11,59
6936,102,9486,1,7,3,4,6,4,762,5,10,59
6937,102,9486,1,7,3,4,6,3,332,6,9,59
6938,102,9486,1,7,3,4,6,4,562,7,8,59
6939,102,9486,1,7,3,4,6,3,602,8,7,59
6940,102,9486,1,7,3,4,6,4,314,9,6,59
6941,102,9486,1,7,3,4,6,3,388,10,5,59
6942,102,9486,1,7,3,4,6,4,243,11,4,59
6943,102,9486,1,7,3,4,6,3,332,12,3,59
6944,102,9486,1,7,3,4,6,4,117,13,2,59
6945,102,9486,1,7,3,4,6,1,411,14,1,59
7021,102,3430,0,4,4,2,6,1,265,1,7,60
7022,102,3430,0,4,4,2,6,2,621,2,6,60
7023,102,3430,0,4,4,2,6,3,301,3,5,60
7024,102,3430,0,4,4,2,6,4,560,4,4,60
7025,102,3430,0,4,4,2,6,3,471,5,3,60
7026,102,3430,0,4,4,2,6,4,209,6,2,60
7027,102,3430,0,4,4,2,6,2,214,7,1,60
7063,102,1882,0,8,8,6,3,1,338,1,4,61
7064,102,1882,0,8,8,6,3,2,663,2,3,61
7065,102,1882,0,8,8,6,3,1,277,3,2,61
7066,102,1882,0,8,8,6,3,2,124,4,1,61
7172,102,1321,1,9,3,5,6,1,202,1,3,62
7173,102,1321,1,9,3,5,6,2,353,2,2,62
7174,102,1321,1,9,3,5,6,1,354,3,1,62
7211,102,4370,0,8,5,6,4,1,206,1,7,63
7212,102,4370,0,8,5,6,4,2,791,2,6,63
7213,102,4370,0,8,5,6,4,1,506,3,5,63
7214,102,4370,0,8,5,6,4,2,743,4,4,63
7215,102,4370,0,8,5,6,4,1,408,5,3,63
7216,102,4370,0,8,5,6,4,2,363,6,2,63
7217,102,4370,0,8,5,6,4,1,488,7,1,63
7252,102,1848,0,3,9,8,4,2,801,1,3,64
7253,102,1848,0,3,9,8,4,1,173,2,2,64
7254,102,1848,0,3,9,8,4,2,403,3,1,64
7415,102,1495,1,2,2,3,9,1,451,1,3,65
7416,102,1495,1,2,2,3,9,2,325,2,2,65
7417,102,1495,1,2,2,3,9,1,358,3,1,65
8366,102,8228,0,7,9,7,3,1,802,1,13,66
8367,102,8228,0,7,9,7,3,2,681,2,12,66
8368,102,8228,0,7,9,7,3,1,124,3,11,66
8369,102,8228,0,7,9,7,3,3,332,4,10,66
8370,102,8228,0,7,9,7,3,4,399,5,9,66
8371,102,8228,0,7,9,7,3,3,647,6,8,66
8372,102,8228,0,7,9,7,3,4,710,7,7,66
8373,102,8228,0,7,9,7,3,3,811,8,6,66
8374,102,8228,0,7,9,7,3,4,510,9,5,66
8375,102,8228,0,7,9,7,3,3,428,10,4,66
8376,102,8228,0,7,9,7,3,4,623,11,3,66
8377,102,8228,0,7,9,7,3,2,600,12,2,66
8378,102,8228,0,7,9,7,3,1,115,13,1,66
8857,102,7729,1,9,7,5,6,1,739,1,11,67
8858,102,7729,1,9,7,5,6,2,562,2,10,67
8859,102,7729,1,9,7,5,6,1,667,3,9,67
8860,102,7729,1,9,7,5,6,2,222,4,8,67
8861,102,7729,1,9,7,5,6,4,171,5,7,67
8862,102,7729,1,9,7,5,6,3,759,6,6,67
8863,102,7729,1,9,7,5,6,4,541,7,5,67
8864,102,7729,1,9,7,5,6,3,591,8,4,67
8865,102,7729,1,9,7,5,6,4,380,9,3,67
8866,102,7729,1,9,7,5,6,3,439,10,2,67
8867,102,7729,1,9,7,5,6,1,1291,11,1,67
10531,102,8301,0,2,8,3,6,1,519,1,15,68
10532,102,8301,0,2,8,3,6,2,1041,2,14,68
10533,102,8301,0,2,8,3,6,1,655,3,13,68
10534,102,8301,0,2,8,3,6,2,156,4,12,68
10535,102,8301,0,2,8,3,6,4,388,5,11,68
10536,102,8301,0,2,8,3,6,3,383,6,10,68
10537,102,8301,0,2,8,3,6,4,331,7,9,68
10538,102,8301,0,2,8,3,6,3,336,8,8,68
10539,102,8301,0,2,8,3,6,4,483,9,7,68
10540,102,8301,0,2,8,3,6,3,496,10,6,68
10541,102,8301,0,2,8,3,6,4,521,11,5,68
10542,102,8301,0,2,8,3,6,3,537,12,4,68
10543,102,8301,0,2,8,3,6,4,426,13,3,68
10544,102,8301,0,2,8,3,6,3,288,14,2,68
10545,102,8301,0,2,8,3,6,2,30,15,1,68
14673,102,1714,1,6,7,3,6,1,716,1,3,69
14674,102,1714,1,6,7,3,6,2,339,2,2,69
14675,102,1714,1,6,7,3,6,1,213,3,1,69
15220,102,6889,1,7,7,1,7,1,264,1,9,70
15221,102,6889,1,7,7,1,7,2,736,2,8,70
15222,102,6889,1,7,7,1,7,4,447,3,7,70
15223,102,6889,1,7,7,1,7,3,829,4,6,70
15224,102,6889,1,7,7,1,7,4,549,5,5,70
15225,102,6889,1,7,7,1,7,3,674,6,4,70
15226,102,6889,1,7,7,1,7,4,303,7,3,70
15227,102,6889,1,7,7,1,7,2,751,8,2,70
15228,102,6889,1,7,7,1,7,1,1155,9,1,70
15816,102,1677,1,9,4,3,6,1,506,1,3,71
15817,102,1677,1,9,4,3,6,2,433,2,2,71
15818,102,1677,1,9,4,3,6,1,290,3,1,71
16914,102,5903,0,7,7,9,2,1,701,1,8,72
16915,102,5903,0,7,7,9,2,2,877,2,7,72
16916,102,5903,0,7,7,9,2,4,97,3,6,72
16917,102,5903,0,7,7,9,2,3,635,4,5,72
16918,102,5903,0,7,7,9,2,4,633,5,4,72
16919,102,5903,0,7,7,9,2,3,741,6,3,72
16920,102,5903,0,7,7,9,2,2,288,7,2,72
16921,102,5903,0,7,7,9,2,1,757,8,1,72
17427,102,8030,0,6,7,9,4,1,895,1,8,73
17428,102,8030,0,6,7,9,4,2,1511,2,7,73
17429,102,8030,0,6,7,9,4,1,1371,3,6,73
17430,102,8030,0,6,7,9,4,3,761,4,5,73
17431,102,8030,0,6,7,9,4,4,822,5,4,73
17432,102,8030,0,6,7,9,4,3,420,6,3,73
17433,102,8030,0,6,7,9,4,1,148,7,2,73
17434,102,8030,0,6,7,9,4,2,926,8,1,73
19918,102,4794,0,6,9,7,2,1,730,1,7,74
19919,102,4794,0,6,9,7,2,2,824,2,6,74
19920,102,4794,0,6,9,7,2,4,565,3,5,74
19921,102,4794,0,6,9,7,2,3,480,4,4,74
19922,102,4794,0,6,9,7,2,4,625,5,3,74
19923,102,4794,0,6,9,7,2,3,250,6,2,74
19924,102,4794,0,6,9,7,2,2,356,7,1,74
20216,102,1738,1,8,7,3,7,1,531,1,3,75
20217,102,1738,1,8,7,3,7,2,405,2,2,75
20218,102,1738,1,8,7,3,7,1,334,3,1,75
20512,102,4918,0,3,7,8,1,1,909,1,7,76
20513,102,4918,0,3,7,8,1,2,423,2,6,76
20514,102,4918,0,3,7,8,1,4,632,3,5,76
20515,102,4918,0,3,7,8,1,3,497,4,4,76
20516,102,4918,0,3,7,8,1,4,686,5,3,76
20517,102,4918,0,3,7,8,1,3,403,6,2,76
20518,102,4918,0,3,7,8,1,2,450,7,1,76
20702,102,4512,0,4,9,7,3,1,945,1,7,77
20703,102,4512,0,4,9,7,3,2,904,2,6,77
20704,102,4512,0,4,9,7,3,4,790,3,5,77
20705,102,4512,0,4,9,7,3,3,452,4,4,77
20706,102,4512,0,4,9,7,3,4,231,5,3,77
20707,102,4512,0,4,9,7,3,2,148,6,2,77
20708,102,4512,0,4,9,7,3,1,141,7,1,77
20881,102,2085,1,9,7,3,9,1,368,1,3,78
20882,102,2085,1,9,7,3,9,2,630,2,2,78
20883,102,2085,1,9,7,3,9,1,696,3,1,78
20927,102,6542,1,7,7,4,7,1,698,1,10,79
20928,102,6542,1,7,7,4,7,2,640,2,9,79
20929,102,6542,1,7,7,4,7,1,610,3,8,79
20930,102,6542,1,7,7,4,7,3,334,4,7,79
20931,102,6542,1,7,7,4,7,4,867,5,6,79
20932,102,6542,1,7,7,4,7,3,1097,6,5,79
20933,102,6542,1,7,7,4,7,4,321,7,4,79
20934,102,6542,1,7,7,4,7,3,437,8,3,79
20935,102,6542,1,7,7,4,7,4,121,9,2,79
20936,102,6542,1,7,7,4,7,1,209,10,1,79
20968,102,1790,1,6,3,3,7,1,554,1,4,80
20969,102,1790,1,6,3,3,7,2,318,2,3,80
20970,102,1790,1,6,3,3,7,1,389,3,2,80
20971,102,1790,1,6,3,3,7,2,24,4,1,80
21344,102,7086,1,6,9,9,4,1,989,1,9,81
21345,102,7086,1,6,9,9,4,2,1119,2,8,81
21346,102,7086,1,6,9,9,4,1,396,3,7,81
21347,102,7086,1,6,9,9,4,3,474,4,6,81
21348,102,7086,1,6,9,9,4,4,888,5,5,81
21349,102,7086,1,6,9,9,4,3,526,6,4,81
21350,102,7086,1,6,9,9,4,1,444,7,3,81
21351,102,7086,1,6,9,9,4,2,440,8,2,81
21352,102,7086,1,6,9,9,4,1,473,9,1,81
21497,102,5387,0,7,7,7,2,1,487,1,8,82
21498,102,5387,0,7,7,7,2,2,658,2,7,82
21499,102,5387,0,7,7,7,2,1,413,3,6,82
21500,102,5387,0,7,7,7,2,3,483,4,5,82
21501,102,5387,0,7,7,7,2,4,1082,5,4,82
21502,102,5387,0,7,7,7,2,3,465,6,3,82
21503,102,5387,0,7,7,7,2,2,514,7,2,82
21504,102,5387,0,7,7,7,2,1,308,8,1,82
21673,102,6830,1,7,9,6,3,1,267,1,9,83
21674,102,6830,1,7,9,6,3,2,700,2,8,83
21675,102,6830,1,7,9,6,3,1,499,3,7,83
21676,102,6830,1,7,9,6,3,3,497,4,6,83
21677,102,6830,1,7,9,6,3,4,1022,5,5,83
21678,102,6830,1,7,9,6,3,3,581,6,4,83
21679,102,6830,1,7,9,6,3,4,494,7,3,83
21680,102,6830,1,7,9,6,3,3,1091,8,2,83
21681,102,6830,1,7,9,6,3,1,462,9,1,83
21727,102,8163,0,6,5,7,4,1,352,1,10,84
21728,102,8163,0,6,5,7,4,2,1433,2,9,84
21729,102,8163,0,6,5,7,4,1,599,3,8,84
21730,102,8163,0,6,5,7,4,3,716,4,7,84
21731,102,8163,0,6,5,7,4,4,1256,5,6,84
21732,102,8163,0,6,5,7,4,3,681,6,5,84
21733,102,8163,0,6,5,7,4,4,520,7,4,84
21734,102,8163,0,6,5,7,4,3,560,8,3,84
21735,102,8163,0,6,5,7,4,1,250,9,2,84
21736,102,8163,0,6,5,7,4,2,245,10,1,84
21976,102,4445,0,4,7,7,3,1,236,1,9,85
21977,102,4445,0,4,7,7,3,2,585,2,8,85
21978,102,4445,0,4,7,7,3,1,522,3,7,85
21979,102,4445,0,4,7,7,3,2,287,4,6,85
21980,102,4445,0,4,7,7,3,4,274,5,5,85
21981,102,4445,0,4,7,7,3,3,601,6,4,85
21982,102,4445,0,4,7,7,3,4,668,7,3,85
21983,102,4445,0,4,7,7,3,3,253,8,2,85
21984,102,4445,0,4,7,7,3,2,20,9,1,85
22141,102,4881,0,9,8,4,6,1,408,1,8,86
22142,102,4881,0,9,8,4,6,2,490,2,7,86
22143,102,4881,0,9,8,4,6,4,317,3,6,86
22144,102,4881,0,9,8,4,6,3,564,4,5,86
22145,102,4881,0,9,8,4,6,4,774,5,4,86
22146,102,4881,0,9,8,4,6,3,282,6,3,86
22147,102,4881,0,9,8,4,6,1,903,7,2,86
22148,102,4881,0,9,8,4,6,2,158,8,1,86
22172,102,2578,0,2,7,3,7,1,480,1,4,87
22173,102,2578,0,2,7,3,7,2,762,2,3,87
22174,102,2578,0,2,7,3,7,1,619,3,2,87
22175,102,2578,0,2,7,3,7,2,235,4,1,87
22198,102,2225,1,7,3,7,3,1,465,1,4,88
22199,102,2225,1,7,3,7,3,2,553,2,3,88
22200,102,2225,1,7,3,7,3,3,223,3,2,88
22201,102,2225,1,7,3,7,3,1,457,4,1,88
22242,102,1598,1,7,4,7,2,1,308,1,3,89
22243,102,1598,1,7,4,7,2,2,465,2,2,89
22244,102,1598,1,7,4,7,2,1,449,3,1,89
22389,102,5927,0,4,9,7,4,1,269,1,10,90
22390,102,5927,0,4,9,7,4,2,490,2,9,90
22391,102,5927,0,4,9,7,4,1,905,3,8,90
22392,102,5927,0,4,9,7,4,2,980,4,7,90
22393,102,5927,0,4,9,7,4,4,142,5,6,90
22394,102,5927,0,4,9,7,4,3,419,6,5,90
22395,102,5927,0,4,9,7,4,4,589,7,4,90
22396,102,5927,0,4,9,7,4,3,296,8,3,90
22397,102,5927,0,4,9,7,4,1,224,9,2,90
22398,102,5927,0,4,9,7,4,2,309,10,1,90
22544,102,3431,1,2,2,3,8,1,507,1,6,91
22545,102,3431,1,2,2,3,8,2,604,2,5,91
22546,102,3431,1,2,2,3,8,1,570,3,4,91
22547,102,3431,1,2,2,3,8,2,564,4,3,91
22548,102,3431,1,2,2,3,8,1,315,5,2,91
22549,102,3431,1,2,2,3,8,3,155,6,1,91
22605,102,7195,1,8,8,3,6,1,343,1,12,92
22606,102,7195,1,8,8,3,6,2,405,2,11,92
22607,102,7195,1,8,8,3,6,1,1499,3,10,92
22608,102,7195,1,8,8,3,6,2,263,4,9,92
22609,102,7195,1,8,8,3,6,1,209,5,8,92
22610,102,7195,1,8,8,3,6,3,520,6,7,92
22611,102,7195,1,8,8,3,6,4,760,7,6,92
22612,102,7195,1,8,8,3,6,3,412,8,5,92
22613,102,7195,1,8,8,3,6,4,597,9,4,92
22614,102,7195,1,8,8,3,6,1,152,10,3,92
22615,102,7195,1,8,8,3,6,2,487,11,2,92
22616,102,7195,1,8,8,3,6,1,156,12,1,92
22672,102,1566,0,3,4,3,7,1,279,1,4,93
22673,102,1566,0,3,4,3,7,2,623,2,3,93
22674,102,1566,0,3,4,3,7,4,189,3,2,93
22675,102,1566,0,3,4,3,7,1,41,4,1,93
22753,102,2612,1,7,4,2,8,1,1301,1,3,94
22754,102,2612,1,7,4,2,8,2,357,2,2,94
22755,102,2612,1,7,4,2,8,1,422,3,1,94
181,103,4326,0,1,9,6,2,1,1632,1,4,1
182,103,4326,0,1,9,6,2,2,759,2,3,1
183,103,4326,0,1,9,6,2,1,381,3,2,1
184,103,4326,0,1,9,6,2,2,605,4,1,1
241,103,1177,1,9,1,2,6,2,291,1,2,2
242,103,1177,1,9,1,2,6,1,535,2,1,2
333,103,1085,1,9,1,2,8,1,366,1,3,3
334,103,1085,1,9,1,2,8,2,278,2,2,3
335,103,1085,1,9,1,2,8,1,73,3,1,3
433,103,1636,1,9,1,8,3,1,509,1,3,4
434,103,1636,1,9,1,8,3,2,422,2,2,4
435,103,1636,1,9,1,8,3,1,315,3,1,4
486,103,2262,0,1,1,4,6,1,428,1,4,5
487,103,2262,0,1,1,4,6,2,536,2,3,5
488,103,2262,0,1,1,4,6,1,466,3,2,5
489,103,2262,0,1,1,4,6,2,365,4,1,5
678,103,1333,1,9,9,4,9,1,350,1,3,6
679,103,1333,1,9,9,4,9,2,358,2,2,6
680,103,1333,1,9,9,4,9,1,182,3,1,6
746,103,1307,1,9,9,2,9,1,436,1,3,7
747,103,1307,1,9,9,2,9,2,346,2,2,7
748,103,1307,1,9,9,2,9,1,128,3,1,7
793,103,1844,1,9,1,7,1,1,111,1,4,8
794,103,1844,1,9,1,7,1,2,361,2,3,8
795,103,1844,1,9,1,7,1,1,627,3,2,8
796,103,1844,1,9,1,7,1,2,263,4,1,8
895,103,1838,1,9,9,3,9,1,394,1,4,9
896,103,1838,1,9,9,3,9,2,419,2,3,9
897,103,1838,1,9,9,3,9,1,495,3,2,9
898,103,1838,1,9,9,3,9,2,66,4,1,9
923,103,1086,1,9,9,2,8,1,367,1,3,10
924,103,1086,1,9,9,2,8,2,254,2,2,10
925,103,1086,1,9,9,2,8,1,48,3,1,10
1065,103,2086,0,1,1,8,3,1,111,1,4,11
1066,103,2086,0,1,1,8,3,2,414,2,3,11
1067,103,2086,0,1,1,8,3,1,542,3,2,11
1068,103,2086,0,1,1,8,3,2,500,4,1,11
1114,103,3312,0,9,9,7,2,1,168,1,4,12
1115,103,3312,0,9,9,7,2,2,476,2,3,12
1116,103,3312,0,9,9,7,2,1,954,3,2,12
1117,103,3312,0,9,9,7,2,2,1052,4,1,12
1205,103,1160,1,9,1,2,7,1,383,1,3,13
1206,103,1160,1,9,1,2,7,2,286,2,2,13
1207,103,1160,1,9,1,2,7,1,98,3,1,13
1369,103,1447,0,1,5,4,7,1,341,1,2,14
1370,103,1447,0,1,5,4,7,2,744,2,1,14
1454,103,4615,0,1,1,8,4,1,458,1,4,15
1455,103,4615,0,1,1,8,4,2,2074,2,3,15
1456,103,4615,0,1,1,8,4,1,967,3,2,15
1457,103,4615,0,1,1,8,4,2,415,4,1,15
1472,103,2700,1,1,9,6,2,1,387,1,3,16
1473,103,2700,1,1,9,6,2,2,940,2,2,16
1474,103,2700,1,1,9,6,2,1,862,3,1,16
1647,103,5679,0,9,9,9,4,1,365,1,8,17
1648,103,5679,0,9,9,9,4,2,743,2,7,17
1649,103,5679,0,9,9,9,4,1,594,3,6,17
1650,103,5679,0,9,9,9,4,2,974,4,5,17
1651,103,5679,0,9,9,9,4,4,760,5,4,17
1652,103,5679,0,9,9,9,4,3,418,6,3,17
1653,103,5679,0,9,9,9,4,4,475,7,2,17
1654,103,5679,0,9,9,9,4,1,333,8,1,17
1745,103,1203,0,1,5,3,7,1,233,1,2,18
1746,103,1203,0,1,5,3,7,2,601,2,1,18
2023,103,813,1,9,9,2,7,1,269,1,2,19
2024,103,813,1,9,9,2,7,2,225,2,1,19
2190,103,5906,1,1,1,3,6,1,1955,1,7,20
2191,103,5906,1,1,1,3,6,2,962,2,6,20
2192,103,5906,1,1,1,3,6,1,426,3,5,20
2193,103,5906,1,1,1,3,6,3,602,4,4,20
2194,103,5906,1,1,1,3,6,4,615,5,3,20
2195,103,5906,1,1,1,3,6,3,298,6,2,20
2196,103,5906,1,1,1,3,6,1,45,7,1,20
2499,103,911,0,1,9,6,2,2,284,1,2,21
2500,103,911,0,1,9,6,2,1,264,2,1,21
2615,103,1343,1,9,1,2,9,1,281,1,3,22
2616,103,1343,1,9,1,2,9,2,502,2,2,22
2617,103,1343,1,9,1,2,9,1,178,3,1,22
2651,103,1068,0,9,9,7,2,1,164,1,2,23
2652,103,1068,0,9,9,7,2,2,562,2,1,23
2685,103,2320,0,9,9,3,7,2,213,1,3,24
2686,103,2320,0,9,9,3,7,1,385,2,2,24
2687,103,2320,0,9,9,3,7,2,1208,3,1,24
2750,103,8315,0,1,1,7,1,1,1026,1,10,25
2751,103,8315,0,1,1,7,1,2,1353,2,9,25
