,subj,trial,choice,roi,rt,upleftval,uprightval,downleftval,downrightval,fixdur,fixnum,revfixnum
7391,17,151,1,1,1763.7,256,286,198,79,304.22,2,4
7401,17,151,1,2,1763.7,256,286,198,79,254.12,3,3
7411,17,151,1,4,1763.7,256,286,198,79,263.9,4,2
7421,17,151,1,3,1763.7,256,286,198,79,229.4,5,1
750,17,154,1,2,1227.1,200,267,154,30,215,1,3
7511,17,154,1,3,1227.1,200,267,154,30,196.09,2,2
752,17,154,1,1,1227.1,200,267,154,30,202.4,3,1
7941,17,163,1,1,1770.8,246,289,188,116,339.83,1,5
795,17,163,1,3,1770.8,246,289,188,116,368.96,2,4
796,17,163,1,1,1770.8,246,289,188,116,295,3,3
797,17,163,1,2,1770.8,246,289,188,116,214,4,2
798,17,163,1,4,1770.8,246,289,188,116,139.1,5,1
8041,17,165,0,3,1850.2,247,220,50,150,60.77,1,6
8051,17,165,0,1,1850.2,247,220,50,150,283.93,2,5
806,17,165,0,2,1850.2,247,220,50,150,403.96,3,4
807,17,165,0,1,1850.2,247,220,50,150,220.2,4,3
808,17,165,0,4,1850.2,247,220,50,150,109.9,5,2
809,17,165,0,2,1850.2,247,220,50,150,158.1,6,1
8151,17,167,1,1,2120.3,273,290,179,117,413.83,1,6
8161,17,167,1,2,2120.3,273,290,179,117,270.03,2,5
8171,17,167,1,4,2120.3,273,290,179,117,340.23,3,4
8181,17,167,1,2,2120.3,273,290,179,117,335.1,4,3
8191,17,167,1,1,2120.3,273,290,179,117,406.1,5,2
8201,17,167,1,3,2120.3,273,290,179,117,25.2,6,1
8211,17,168,1,1,1841.6,250,273,241,102,262.93,1,3
822,17,168,1,2,1841.6,250,273,241,102,480.09,2,2
823,17,168,1,1,1841.6,250,273,241,102,706.2,3,1
8332,17,170,0,1,2601,227,173,41,160,381.78,1,9
8342,17,170,0,2,2601,227,173,41,160,228.14,2,8
8352,17,170,0,4,2601,227,173,41,160,253.36,3,7
8361,17,170,0,2,2601,227,173,41,160,433.1,4,6
8371,17,170,0,1,2601,227,173,41,160,162.9,5,5
8381,17,170,0,3,2601,227,173,41,160,9,6,4
8391,17,170,0,1,2601,227,173,41,160,279.2,7,3
8401,17,170,0,2,2601,227,173,41,160,13.8,8,2
8411,17,170,0,4,2601,227,173,41,160,35.8,9,1
8421,17,171,0,1,1208.2,289,260,33,186,331.85,1,3
8431,17,171,0,2,1208.2,289,260,33,186,291,2,2
8441,17,171,0,4,1208.2,289,260,33,186,120.1,3,1
853,17,174,1,1,2175.7,279,200,31,197,223.89,1,5
854,17,174,1,4,2175.7,279,200,31,197,344.11,2,4
855,17,174,1,2,2175.7,279,200,31,197,335.1,3,3
8562,17,174,1,1,2175.7,279,200,31,197,260,4,2
8572,17,174,1,3,2175.7,279,200,31,197,22,5,1
8641,17,176,1,2,1227.1,260,300,250,30,260.97,1,4
8651,17,176,1,4,1227.1,260,300,250,30,227.1,2,3
8661,17,176,1,1,1227.1,260,300,250,30,273.89,3,2
8671,17,176,1,3,1227.1,260,300,250,30,106.7,4,1
8711,17,178,1,1,2106.8,250,284,240,50,348.7,1,3
8721,17,178,1,2,2106.8,250,284,240,50,426.89,2,2
8731,17,178,1,1,2106.8,250,284,240,50,513,3,1
8741,17,179,0,1,1502.1,276,220,42,191,215.91,1,3
8751,17,179,0,2,1502.1,276,220,42,191,311.03,2,2
876,17,179,0,4,1502.1,276,220,42,191,297.8,3,1
877,17,180,0,1,1376.1,231,268,193,159,272.78,1,2
878,17,180,0,2,1376.1,231,268,193,159,435.11,2,1
9091,17,189,1,2,2497.1,262,290,258,111,258.08,1,5
9101,17,189,1,1,2497.1,262,290,258,111,363.59,2,4
9111,17,189,1,3,2497.1,262,290,258,111,407.97,3,3
9121,17,189,1,4,2497.1,262,290,258,111,269.8,4,2
9131,17,189,1,2,2497.1,262,290,258,111,611.1,5,1
9191,17,192,1,1,1255.9,260,300,250,50,221.93,1,3
9201,17,192,1,2,1255.9,260,300,250,50,251.11,2,2
9211,17,192,1,1,1255.9,260,300,250,50,116.7,3,1
925,17,194,0,1,1641.4,271,207,5,187,422.85,1,4
926,17,194,0,2,1641.4,271,207,5,187,325,2,3
9271,17,194,0,1,1641.4,271,207,5,187,111.1,3,2
9281,17,194,0,4,1641.4,271,207,5,187,100.6,4,1
937,17,197,0,1,1936.6,252,241,97,180,309.77,1,5
938,17,197,0,2,1936.6,252,241,97,180,178.01,2,4
939,17,197,0,1,1936.6,252,241,97,180,324.92,3,3
940,17,197,0,4,1936.6,252,241,97,180,407,4,2
941,17,197,0,2,1936.6,252,241,97,180,206.5,5,1
9511,17,200,0,1,1902.9,240,289,152,28,397.74,1,5
9521,17,200,0,3,1902.9,240,289,152,28,226.09,2,4
9531,17,200,0,2,1902.9,240,289,152,28,262.04,3,3
9541,17,200,0,4,1902.9,240,289,152,28,341,4,2
9551,17,200,0,2,1902.9,240,289,152,28,353.6,5,1
2910,18,3,0,2,4399.5,300,260,50,250,171.88,1,8
3011,18,3,0,1,4399.5,300,260,50,250,243.06,2,7
3110,18,3,0,3,4399.5,300,260,50,250,218.14,3,6
3210,18,3,0,4,4399.5,300,260,50,250,289,4,5
3312,18,3,0,2,4399.5,300,260,50,250,658,5,4
344,18,3,0,4,4399.5,300,260,50,250,1313.2,6,3
3510,18,3,0,2,4399.5,300,260,50,250,499.1,7,2
3610,18,3,0,4,4399.5,300,260,50,250,569.9,8,1
7611,18,6,1,2,7175.9,255,275,250,27,62.19,1,15
774,18,6,1,3,7175.9,255,275,250,27,390.07,2,14
786,18,6,1,1,7175.9,255,275,250,27,351.8,3,13
7911,18,6,1,2,7175.9,255,275,250,27,242,4,12
8011,18,6,1,4,7175.9,255,275,250,27,308,5,11
8111,18,6,1,2,7175.9,255,275,250,27,356.8,6,10
8210,18,6,1,1,7175.9,255,275,250,27,408.8,7,9
8310,18,6,1,2,7175.9,255,275,250,27,0.8,8,8
846,18,6,1,4,7175.9,255,275,250,27,921,9,7
851,18,6,1,3,7175.9,255,275,250,27,299,10,6
8610,18,6,1,1,7175.9,255,275,250,27,459.2,11,5
8710,18,6,1,2,7175.9,255,275,250,27,248.1,12,4
8810,18,6,1,4,7175.9,255,275,250,27,1124.3,13,3
8910,18,6,1,2,7175.9,255,275,250,27,429.9,14,2
90,18,6,1,1,7175.9,255,275,250,27,152.9,15,1
91,18,7,1,1,8554.1,229,239,144,32,217.98,1,19
923,18,7,1,2,8554.1,229,239,144,32,405.07,2,18
932,18,7,1,1,8554.1,229,239,144,32,153.9,3,17
942,18,7,1,3,8554.1,229,239,144,32,343.8,4,16
957,18,7,1,4,8554.1,229,239,144,32,169.2,5,15
961,18,7,1,1,8554.1,229,239,144,32,314.1,6,14
976,18,7,1,2,8554.1,229,239,144,32,634.1,7,13
984,18,7,1,1,8554.1,229,239,144,32,461.1,8,12
9910,18,7,1,3,8554.1,229,239,144,32,3,9,11
10010,18,7,1,4,8554.1,229,239,144,32,3.2,10,10
10110,18,7,1,2,8554.1,229,239,144,32,1165.1,11,9
10210,18,7,1,1,8554.1,229,239,144,32,500.1,12,8
10310,18,7,1,2,8554.1,229,239,144,32,1067.3,13,7
10410,18,7,1,4,8554.1,229,239,144,32,178,14,6
10511,18,7,1,2,8554.1,229,239,144,32,297.9,15,5
10613,18,7,1,1,8554.1,229,239,144,32,1004.3,16,4
1073,18,7,1,3,8554.1,229,239,144,32,244.1,17,3
1083,18,7,1,4,8554.1,229,239,144,32,369.1,18,2
1096,18,7,1,1,8554.1,229,239,144,32,212.8,19,1
11011,18,8,0,1,6386.3,271,207,5,187,427.71,1,14
11110,18,8,0,2,6386.3,271,207,5,187,286.95,2,13
1123,18,8,0,4,6386.3,271,207,5,187,365.4,3,12
1133,18,8,0,1,6386.3,271,207,5,187,235.1,4,11
1149,18,8,0,2,6386.3,271,207,5,187,377.9,5,10
11511,18,8,0,4,6386.3,271,207,5,187,386.1,6,9
11612,18,8,0,2,6386.3,271,207,5,187,559,7,8
11710,18,8,0,4,6386.3,271,207,5,187,412.1,8,7
1182,18,8,0,3,6386.3,271,207,5,187,753.9,9,6
1197,18,8,0,2,6386.3,271,207,5,187,331.8,10,5
1201,18,8,0,1,6386.3,271,207,5,187,240,11,4
12110,18,8,0,3,6386.3,271,207,5,187,150.9,12,3
1225,18,8,0,1,6386.3,271,207,5,187,215.1,13,2
12310,18,8,0,2,6386.3,271,207,5,187,968.4,14,1
1312,18,10,1,1,9114.2,252,279,217,84,34.41,1,21
1322,18,10,1,2,9114.2,252,279,217,84,329.03,2,20
1334,18,10,1,4,9114.2,252,279,217,84,204.01,3,19
1342,18,10,1,3,9114.2,252,279,217,84,297.2,4,18
1353,18,10,1,1,9114.2,252,279,217,84,123.1,5,17
1363,18,10,1,4,9114.2,252,279,217,84,281,6,16
1371,18,10,1,3,9114.2,252,279,217,84,396.7,7,15
1381,18,10,1,1,9114.2,252,279,217,84,711,8,14
1391,18,10,1,3,9114.2,252,279,217,84,390.1,9,13
14010,18,10,1,1,9114.2,252,279,217,84,692.2,10,12
1417,18,10,1,3,9114.2,252,279,217,84,403.9,11,11
14210,18,10,1,4,9114.2,252,279,217,84,205.9,12,10
14310,18,10,1,2,9114.2,252,279,217,84,760,13,9
14410,18,10,1,1,9114.2,252,279,217,84,259.1,14,8
14510,18,10,1,3,9114.2,252,279,217,84,206.9,15,7
1464,18,10,1,1,9114.2,252,279,217,84,249.2,16,6
14712,18,10,1,4,9114.2,252,279,217,84,703.8,17,5
14812,18,10,1,2,9114.2,252,279,217,84,745,18,4
14912,18,10,1,4,9114.2,252,279,217,84,495.7,19,3
15010,18,10,1,3,9114.2,252,279,217,84,354,20,2
1512,18,10,1,1,9114.2,252,279,217,84,143.8,21,1
1742,18,12,0,1,5927.8,265,248,69,155,348.1,1,13
1752,18,12,0,2,5927.8,265,248,69,155,386.43,2,12
1762,18,12,0,1,5927.8,265,248,69,155,66.04,3,11
1774,18,12,0,3,5927.8,265,248,69,155,363.9,4,10
1781,18,12,0,4,5927.8,265,248,69,155,465.2,5,9
17910,18,12,0,2,5927.8,265,248,69,155,393.1,6,8
1801,18,12,0,1,5927.8,265,248,69,155,337,7,7
1812,18,12,0,4,5927.8,265,248,69,155,760,8,6
1822,18,12,0,2,5927.8,265,248,69,155,222.1,9,5
1832,18,12,0,1,5927.8,265,248,69,155,218,10,4
1842,18,12,0,3,5927.8,265,248,69,155,574,11,3
1851,18,12,0,4,5927.8,265,248,69,155,312,12,2
186,18,12,0,2,5927.8,265,248,69,155,472.5,13,1
2004,18,14,1,1,3143.4,250,281,171,62,61.41,1,8
2013,18,14,1,2,3143.4,250,281,171,62,329.04,2,7
2024,18,14,1,4,3143.4,250,281,171,62,288.09,3,6
2031,18,14,1,3,3143.4,250,281,171,62,372,4,5
2049,18,14,1,1,3143.4,250,281,171,62,448.1,5,4
2052,18,14,1,2,3143.4,250,281,171,62,341,6,3
2062,18,14,1,3,3143.4,250,281,171,62,369,7,2
2072,18,14,1,4,3143.4,250,281,171,62,221.6,8,1
2272,18,17,0,3,4363.6,267,200,30,154,7.45,1,9
2281,18,17,0,4,4363.6,267,200,30,154,242,2,8
2292,18,17,0,2,4363.6,267,200,30,154,460,3,7
2303,18,17,0,4,4363.6,267,200,30,154,533,4,6
2313,18,17,0,2,4363.6,267,200,30,154,512.1,5,5
2324,18,17,0,4,4363.6,267,200,30,154,2.9,6,4
2334,18,17,0,1,4363.6,267,200,30,154,345.3,7,3
2345,18,17,0,3,4363.6,267,200,30,154,344.9,8,2
2354,18,17,0,4,4363.6,267,200,30,154,175.6,9,1
244,18,19,0,2,4954.2,273,250,102,241,100.11,1,12
245,18,19,0,1,4954.2,273,250,102,241,92.95,2,11
2461,18,19,0,3,4954.2,273,250,102,241,151,3,10
2471,18,19,0,1,4954.2,273,250,102,241,383.1,4,9
2481,18,19,0,4,4954.2,273,250,102,241,363,5,8
2492,18,19,0,3,4954.2,273,250,102,241,4.9,6,7
2502,18,19,0,1,4954.2,273,250,102,241,394.1,7,6
2511,18,19,0,3,4954.2,273,250,102,241,328.5,8,5
2521,18,19,0,2,4954.2,273,250,102,241,437.1,9,4
2531,18,19,0,4,4954.2,273,250,102,241,423.1,10,3
2541,18,19,0,2,4954.2,273,250,102,241,476.1,11,2
2552,18,19,0,4,4954.2,273,250,102,241,221.3,12,1
3091,18,24,0,4,2707.5,295,260,61,240,86.96,1,6
3101,18,24,0,2,2707.5,295,260,61,240,354,2,5
3111,18,24,0,4,2707.5,295,260,61,240,352.1,3,4
312,18,24,0,3,2707.5,295,260,61,240,267.9,4,3
313,18,24,0,1,2707.5,295,260,61,240,404.9,5,2
3141,18,24,0,2,2707.5,295,260,61,240,136.5,6,1
3151,18,25,1,2,3847.6,200,235,155,50,391.25,1,8
3162,18,25,1,4,3847.6,200,235,155,50,243.81,2,7
3172,18,25,1,3,3847.6,200,235,155,50,273,3,6
3182,18,25,1,1,3847.6,200,235,155,50,688.2,4,5
3193,18,25,1,3,3847.6,200,235,155,50,325.9,5,4
3201,18,25,1,1,3847.6,200,235,155,50,173.5,6,3
3211,18,25,1,2,3847.6,200,235,155,50,533,7,2
3222,18,25,1,1,3847.6,200,235,155,50,387.3,8,1
3232,18,26,1,4,6521,246,289,188,116,348.51,1,14
3241,18,26,1,3,6521,246,289,188,116,474.1,2,13
3253,18,26,1,1,6521,246,289,188,116,548.1,3,12
3263,18,26,1,3,6521,246,289,188,116,496,4,11
3273,18,26,1,1,6521,246,289,188,116,404.2,5,10
3283,18,26,1,2,6521,246,289,188,116,238.3,6,9
3292,18,26,1,4,6521,246,289,188,116,451.1,7,8
3303,18,26,1,3,6521,246,289,188,116,176.1,8,7
3313,18,26,1,1,6521,246,289,188,116,468,9,6
3322,18,26,1,2,6521,246,289,188,116,444,10,5
3332,18,26,1,1,6521,246,289,188,116,263.1,11,4
3343,18,26,1,2,6521,246,289,188,116,285.1,12,3
3353,18,26,1,1,6521,246,289,188,116,4,13,2
3363,18,26,1,3,6521,246,289,188,116,2,14,1
4094,18,33,0,2,6640.9,232,287,214,20,232.79,1,14
4104,18,33,0,1,6640.9,232,287,214,20,240.89,2,13
4114,18,33,0,3,6640.9,232,287,214,20,350.96,3,12
4124,18,33,0,1,6640.9,232,287,214,20,495.8,4,11
4133,18,33,0,4,6640.9,232,287,214,20,321.9,5,10
4141,18,33,0,2,6640.9,232,287,214,20,327.1,6,9
415,18,33,0,4,6640.9,232,287,214,20,315.1,7,8
416,18,33,0,3,6640.9,232,287,214,20,49.1,8,7
417,18,33,0,1,6640.9,232,287,214,20,231.9,9,6
4181,18,33,0,2,6640.9,232,287,214,20,435.9,10,5
4191,18,33,0,1,6640.9,232,287,214,20,667.1,11,4
420,18,33,0,3,6640.9,232,287,214,20,684.2,12,3
4211,18,33,0,4,6640.9,232,287,214,20,2,13,2
4221,18,33,0,2,6640.9,232,287,214,20,737.1,14,1
4532,18,37,1,2,3341.2,220,250,202,20,329.16,1,10
4542,18,37,1,1,3341.2,220,250,202,20,161.91,2,9
4554,18,37,1,3,3341.2,220,250,202,20,244.2,3,8
4564,18,37,1,4,3341.2,220,250,202,20,186.1,4,7
4572,18,37,1,3,3341.2,220,250,202,20,192.1,5,6
4582,18,37,1,1,3341.2,220,250,202,20,413.6,6,5
4591,18,37,1,3,3341.2,220,250,202,20,356.2,7,4
460,18,37,1,1,3341.2,220,250,202,20,193.1,8,3
4611,18,37,1,2,3341.2,220,250,202,20,224.9,9,2
462,18,37,1,4,3341.2,220,250,202,20,240,10,1
4892,18,39,1,1,4082.8,186,272,153,12,46.1,1,8
4901,18,39,1,4,4082.8,186,272,153,12,353,2,7
4911,18,39,1,2,4082.8,186,272,153,12,281.1,3,6
4921,18,39,1,4,4082.8,186,272,153,12,170.1,4,5
4931,18,39,1,3,4082.8,186,272,153,12,265.1,5,4
4941,18,39,1,1,4082.8,186,272,153,12,508.9,6,3
4953,18,39,1,3,4082.8,186,272,153,12,360.6,7,2
4963,18,39,1,2,4082.8,186,272,153,12,355,8,1
5681,18,46,1,2,6090.6,250,280,212,49,337.92,1,15
5691,18,46,1,4,6090.6,250,280,212,49,241.14,2,14
5702,18,46,1,3,6090.6,250,280,212,49,207.23,3,13
5712,18,46,1,1,6090.6,250,280,212,49,320.9,4,12
5722,18,46,1,4,6090.6,250,280,212,49,320,5,11
5732,18,46,1,1,6090.6,250,280,212,49,383.8,6,10
5741,18,46,1,2,6090.6,250,280,212,49,391.9,7,9
5751,18,46,1,1,6090.6,250,280,212,49,174.9,8,8
5761,18,46,1,3,6090.6,250,280,212,49,404.1,9,7
5772,18,46,1,1,6090.6,250,280,212,49,513.6,10,6
5782,18,46,1,3,6090.6,250,280,212,49,207,11,5
5792,18,46,1,4,6090.6,250,280,212,49,341.1,12,4
5801,18,46,1,2,6090.6,250,280,212,49,129,13,3
5811,18,46,1,1,6090.6,250,280,212,49,7,14,2
5821,18,46,1,3,6090.6,250,280,212,49,920,15,1
602,18,48,0,2,8765.2,252,241,97,180,60.17,1,16
6031,18,48,0,4,8765.2,252,241,97,180,397.23,2,15
6042,18,48,0,2,8765.2,252,241,97,180,330.6,3,14
6051,18,48,0,1,8765.2,252,241,97,180,318.7,4,13
6062,18,48,0,3,8765.2,252,241,97,180,357,5,12
6071,18,48,0,1,8765.2,252,241,97,180,384.9,6,11
6081,18,48,0,2,8765.2,252,241,97,180,429.1,7,10
6091,18,48,0,1,8765.2,252,241,97,180,828.1,8,9
6101,18,48,0,2,8765.2,252,241,97,180,305.1,9,8
6111,18,48,0,4,8765.2,252,241,97,180,1,10,7
612,18,48,0,1,8765.2,252,241,97,180,153.8,11,6
613,18,48,0,3,8765.2,252,241,97,180,388,12,5
614,18,48,0,4,8765.2,252,241,97,180,338.8,13,4
615,18,48,0,2,8765.2,252,241,97,180,272.3,14,3
6161,18,48,0,4,8765.2,252,241,97,180,1399.9,15,2
6171,18,48,0,2,8765.2,252,241,97,180,47.4,16,1
6383,18,50,1,2,3493.8,245,255,240,33,184.35,1,9
6393,18,50,1,1,3493.8,245,255,240,33,449.99,2,8
6401,18,50,1,2,3493.8,245,255,240,33,305,3,7
6412,18,50,1,4,3493.8,245,255,240,33,225.2,4,6
6421,18,50,1,3,3493.8,245,255,240,33,367,5,5
6432,18,50,1,1,3493.8,245,255,240,33,522,6,4
6442,18,50,1,2,3493.8,245,255,240,33,295,7,3
6452,18,50,1,3,3493.8,245,255,240,33,0.8,8,2
6462,18,50,1,1,3493.8,245,255,240,33,172.5,9,1
667,18,53,1,2,6751.4,256,278,250,69,199.24,1,12
6681,18,53,1,1,6751.4,256,278,250,69,221.77,2,11
6691,18,53,1,2,6751.4,256,278,250,69,529.9,3,10
6702,18,53,1,1,6751.4,256,278,250,69,351.9,4,9
6714,18,53,1,3,6751.4,256,278,250,69,164.9,5,8
6722,18,53,1,4,6751.4,256,278,250,69,7,6,7
6733,18,53,1,2,6751.4,256,278,250,69,653.9,7,6
6742,18,53,1,4,6751.4,256,278,250,69,226.2,8,5
6752,18,53,1,3,6751.4,256,278,250,69,291.1,9,4
6762,18,53,1,1,6751.4,256,278,250,69,431.1,10,3
6772,18,53,1,2,6751.4,256,278,250,69,415.3,11,2
6781,18,53,1,3,6751.4,256,278,250,69,2321.5,12,1
6931,18,55,1,4,4994.2,267,282,250,50,17.9,1,8
6941,18,55,1,3,4994.2,267,282,250,50,202.5,2,7
6951,18,55,1,1,4994.2,267,282,250,50,473,3,6
6961,18,55,1,3,4994.2,267,282,250,50,330,4,5
6972,18,55,1,2,4994.2,267,282,250,50,577.1,5,4
6982,18,55,1,4,4994.2,267,282,250,50,753.8,6,3
6992,18,55,1,3,4994.2,267,282,250,50,610.9,7,2
7003,18,55,1,1,4994.2,267,282,250,50,245.4,8,1
7422,18,60,0,3,5354.4,261,216,31,183,212.8,1,12
7431,18,60,0,1,5354.4,261,216,31,183,309.11,2,11
7441,18,60,0,2,5354.4,261,216,31,183,193.05,3,10
7451,18,60,0,3,5354.4,261,216,31,183,386.6,4,9
746,18,60,0,1,5354.4,261,216,31,183,154.1,5,8
747,18,60,0,2,5354.4,261,216,31,183,354,6,7
748,18,60,0,4,5354.4,261,216,31,183,564.9,7,6
749,18,60,0,2,5354.4,261,216,31,183,541.9,8,5
7501,18,60,0,4,5354.4,261,216,31,183,378,9,4
7512,18,60,0,2,5354.4,261,216,31,183,270.9,10,3
7521,18,60,0,4,5354.4,261,216,31,183,74,11,2
7531,18,60,0,2,5354.4,261,216,31,183,46.1,12,1
8121,18,64,1,1,5907.5,241,261,220,60,215.09,1,17
8131,18,64,1,2,5907.5,241,261,220,60,370.07,2,16
8141,18,64,1,1,5907.5,241,261,220,60,429.02,3,15
8152,18,64,1,3,5907.5,241,261,220,60,196,4,14
8162,18,64,1,4,5907.5,241,261,220,60,214.2,5,13
8172,18,64,1,2,5907.5,241,261,220,60,240.9,6,12
8182,18,64,1,1,5907.5,241,261,220,60,421.1,7,11
8192,18,64,1,2,5907.5,241,261,220,60,261,8,10
8202,18,64,1,4,5907.5,241,261,220,60,249.1,9,9
8212,18,64,1,3,5907.5,241,261,220,60,305.9,10,8
8221,18,64,1,1,5907.5,241,261,220,60,455,11,7
8231,18,64,1,2,5907.5,241,261,220,60,137,12,6
824,18,64,1,4,5907.5,241,261,220,60,1,13,5
825,18,64,1,3,5907.5,241,261,220,60,61,14,4
826,18,64,1,1,5907.5,241,261,220,60,405,15,3
827,18,64,1,2,5907.5,241,261,220,60,294.2,16,2
8281,18,64,1,1,5907.5,241,261,220,60,349,17,1
8761,18,67,1,3,6637.3,231,268,193,159,279.1,1,14
8771,18,67,1,1,6637.3,231,268,193,159,207,2,13
8781,18,67,1,3,6637.3,231,268,193,159,139,3,12
879,18,67,1,1,6637.3,231,268,193,159,192.1,4,11
880,18,67,1,3,6637.3,231,268,193,159,432.1,5,10
881,18,67,1,4,6637.3,231,268,193,159,315.9,6,9
882,18,67,1,2,6637.3,231,268,193,159,318,7,8
883,18,67,1,4,6637.3,231,268,193,159,881,8,7
884,18,67,1,3,6637.3,231,268,193,159,555,9,6
8851,18,67,1,1,6637.3,231,268,193,159,412.9,10,5
8861,18,67,1,2,6637.3,231,268,193,159,374.1,11,4
8871,18,67,1,3,6637.3,231,268,193,159,1,12,3
8881,18,67,1,4,6637.3,231,268,193,159,242,13,2
8891,18,67,1,1,6637.3,231,268,193,159,111,14,1
9001,18,69,0,1,3474.6,290,262,111,258,116.9,1,8
901,18,69,0,3,3474.6,290,262,111,258,1.9,2,7
902,18,69,0,1,3474.6,290,262,111,258,177.4,3,6
903,18,69,0,3,3474.6,290,262,111,258,190.76,4,5
904,18,69,0,4,3474.6,290,262,111,258,186.09,5,4
905,18,69,0,2,3474.6,290,262,111,258,391,6,3
906,18,69,0,4,3474.6,290,262,111,258,309.1,7,2
907,18,69,0,2,3474.6,290,262,111,258,126.7,8,1
908,18,70,0,1,4057.7,277,264,30,136,60.81,1,10
9092,18,70,0,3,4057.7,277,264,30,136,2.96,2,9
9102,18,70,0,1,4057.7,277,264,30,136,331.05,3,8
9112,18,70,0,2,4057.7,277,264,30,136,645.97,4,7
9122,18,70,0,1,4057.7,277,264,30,136,168,5,6
9132,18,70,0,3,4057.7,277,264,30,136,229.9,6,5
9141,18,70,0,4,4057.7,277,264,30,136,173.9,7,4
9152,18,70,0,2,4057.7,277,264,30,136,479.1,8,3
9161,18,70,0,4,4057.7,277,264,30,136,1100.1,9,2
9171,18,70,0,2,4057.7,277,264,30,136,179.9,10,1
964,18,75,0,4,5229.4,279,200,31,197,2.8,1,12
9651,18,75,0,2,5229.4,279,200,31,197,470.19,2,11
9661,18,75,0,1,5229.4,279,200,31,197,280.8,3,10
9671,18,75,0,3,5229.4,279,200,31,197,93.3,4,9
9681,18,75,0,4,5229.4,279,200,31,197,459,5,8
9691,18,75,0,2,5229.4,279,200,31,197,398.2,6,7
9701,18,75,0,4,5229.4,279,200,31,197,381,7,6
9711,18,75,0,2,5229.4,279,200,31,197,156.8,8,5
9721,18,75,0,1,5229.4,279,200,31,197,227.3,9,4
9731,18,75,0,3,5229.4,279,200,31,197,378,10,3
9741,18,75,0,4,5229.4,279,200,31,197,148.1,11,2
9751,18,75,0,2,5229.4,279,200,31,197,56.8,12,1
985,18,77,0,1,10246.8,270,250,132,199,281.65,1,19
986,18,77,0,2,10246.8,270,250,132,199,492.98,2,18
987,18,77,0,1,10246.8,270,250,132,199,268.6,3,17
988,18,77,0,3,10246.8,270,250,132,199,353.9,4,16
989,18,77,0,4,10246.8,270,250,132,199,350,5,15
990,18,77,0,2,10246.8,270,250,132,199,666,6,14
991,18,77,0,4,10246.8,270,250,132,199,517.9,7,13
992,18,77,0,2,10246.8,270,250,132,199,325.5,8,12
993,18,77,0,4,10246.8,270,250,132,199,3421.1,9,11
994,18,77,0,3,10246.8,270,250,132,199,6,10,10
995,18,77,0,1,10246.8,270,250,132,199,237.2,11,9
9961,18,77,0,3,10246.8,270,250,132,199,144.1,12,8
9971,18,77,0,1,10246.8,270,250,132,199,228.1,13,7
9981,18,77,0,2,10246.8,270,250,132,199,123.8,14,6
9991,18,77,0,4,10246.8,270,250,132,199,439,15,5
10001,18,77,0,2,10246.8,270,250,132,199,333.1,16,4
10011,18,77,0,4,10246.8,270,250,132,199,255.9,17,3
10021,18,77,0,3,10246.8,270,250,132,199,180.9,18,2
10031,18,77,0,2,10246.8,270,250,132,199,88.6,19,1
10041,18,78,0,1,5418.9,286,260,55,137,524.93,1,9
10051,18,78,0,3,5418.9,286,260,55,137,351.11,2,8
10061,18,78,0,4,5418.9,286,260,55,137,167.1,3,7
10071,18,78,0,2,5418.9,286,260,55,137,534.2,4,6
10081,18,78,0,4,5418.9,286,260,55,137,301.9,5,5
10091,18,78,0,1,5418.9,286,260,55,137,275.3,6,4
10102,18,78,0,2,5418.9,286,260,55,137,224.9,7,3
10112,18,78,0,4,5418.9,286,260,55,137,1137,8,2
10122,18,78,0,2,5418.9,286,260,55,137,84.5,9,1
10232,18,80,1,1,5109.6,173,227,160,41,310.17,1,12
10242,18,80,1,2,5109.6,173,227,160,41,295.88,2,11
10252,18,80,1,3,5109.6,173,227,160,41,542.12,3,10
10262,18,80,1,1,5109.6,173,227,160,41,312.1,4,9
10272,18,80,1,3,5109.6,173,227,160,41,601,5,8
10282,18,80,1,4,5109.6,173,227,160,41,368,6,7
10292,18,80,1,2,5109.6,173,227,160,41,555.1,7,6
10302,18,80,1,4,5109.6,173,227,160,41,2.1,8,5
10312,18,80,1,3,5109.6,173,227,160,41,250.1,9,4
10322,18,80,1,1,5109.6,173,227,160,41,194,10,3
10331,18,80,1,3,5109.6,173,227,160,41,821,11,2
10341,18,80,1,1,5109.6,173,227,160,41,233.5,12,1
1035,18,81,1,3,5177.1,191,246,187,68,51.8,1,8
1036,18,81,1,1,5177.1,191,246,187,68,681.6,2,7
1037,18,81,1,2,5177.1,191,246,187,68,259.8,3,6
1038,18,81,1,4,5177.1,191,246,187,68,724.4,4,5
1039,18,81,1,3,5177.1,191,246,187,68,372.4,5,4
1040,18,81,1,1,5177.1,191,246,187,68,443,6,3
10411,18,81,1,3,5177.1,191,246,187,68,462.1,7,2
1042,18,81,1,1,5177.1,191,246,187,68,122.5,8,1
10431,18,82,1,3,2247.9,260,297,254,82,254.56,1,6
10441,18,82,1,1,2247.9,260,297,254,82,225.99,2,5
10451,18,82,1,2,2247.9,260,297,254,82,200,3,4
1046,18,82,1,4,2247.9,260,297,254,82,323.1,4,3
1047,18,82,1,3,2247.9,260,297,254,82,265.1,5,2
1048,18,82,1,1,2247.9,260,297,254,82,185.5,6,1
10491,18,83,1,1,3403.9,250,284,240,50,455,1,7
10501,18,83,1,3,3403.9,250,284,240,50,243.92,2,6
