"","subj","trial","choice","roi","rt","upleftval","uprightval","downleftval","downrightval","fixdur","fixnum","revfixnum"
"13216",28,40,1,2,1817.2,90,52,94,274,281.9,3,3
"13315",28,40,1,4,1817.2,90,52,94,274,7.80000000000003,4,2
"13413",28,40,1,2,1817.2,90,52,94,274,196.7,5,1
"13913",28,42,0,1,1420.5,13,54,281,95,134.64,1,3
"1407",28,42,0,2,1420.5,13,54,281,95,305.07,2,2
"14113",28,42,0,4,1420.5,13,54,281,95,181.5,3,1
"14210",28,43,1,1,1923.2,130,100,144,284,149.5,1,3
"14313",28,43,1,3,1923.2,130,100,144,284,240,2,2
"1449",28,43,1,1,1923.2,130,100,144,284,324.4,3,1
"14510",28,44,1,2,1436,110,80,135,294,199.08,1,4
"14611",28,44,1,1,1436,110,80,135,294,217.52,2,3
"1478",28,44,1,3,1436,110,80,135,294,217,3,2
"1483",28,44,1,4,1436,110,80,135,294,154.9,4,1
"14911",28,45,0,1,1448.6,92,117,236,162,217.5,1,4
"15013",28,45,0,2,1448.6,92,117,236,162,203.19,2,3
"15115",28,45,0,4,1448.6,92,117,236,162,223.93,3,2
"15214",28,45,0,2,1448.6,92,117,236,162,323.4,4,1
"15317",28,46,0,1,1989.4,163,183,290,221,157.41,1,4
"15415",28,46,0,2,1989.4,163,183,290,221,283.5,2,3
"15514",28,46,0,4,1989.4,163,183,290,221,210.9,3,2
"15615",28,46,0,2,1989.4,163,183,290,221,282.6,4,1
"15716",28,47,0,2,1603.3,69,106,300,159,251.34,1,6
"15816",28,47,0,4,1603.3,69,106,300,159,211.65,2,5
"15915",28,47,0,2,1603.3,69,106,300,159,190.9,3,4
"1607",28,47,0,1,1603.3,69,106,300,159,224,4,3
"16114",28,47,0,2,1603.3,69,106,300,159,12.9000000000001,5,2
"16214",28,47,0,4,1603.3,69,106,300,159,33.3999999999999,6,1
"16314",28,48,1,2,1886.8,82,71,119,288,300.82,1,5
"16414",28,48,1,1,1886.8,82,71,119,288,448.12,2,4
"16514",28,48,1,3,1886.8,82,71,119,288,232.1,3,3
"16613",28,48,1,1,1886.8,82,71,119,288,280.9,4,2
"16711",28,48,1,2,1886.8,82,71,119,288,48.5,5,1
"17112",28,50,1,1,2135.5,113,100,141,300,258.99,1,4
"17210",28,50,1,2,2135.5,113,100,141,300,645.1,2,3
"17312",28,50,1,4,2135.5,113,100,141,300,169,3,2
"17412",28,50,1,2,2135.5,113,100,141,300,87.2999999999999,4,1
"17511",28,51,1,1,1183.8,100,50,146,300,554.14,1,3
"17610",28,51,1,2,1183.8,100,50,146,300,217.14,2,2
"17713",28,51,1,1,1183.8,100,50,146,300,164.4,3,1
"1878",28,53,0,1,1482.3,65,88,224,100,349.87,1,4
"18811",28,53,0,2,1482.3,65,88,224,100,369.12,2,3
"1898",28,53,0,4,1482.3,65,88,224,100,268,3,2
"19010",28,53,0,2,1482.3,65,88,224,100,134.1,4,1
"19515",28,55,0,1,1374.4,50,72,252,130,204.86,1,3
"19615",28,55,0,3,1374.4,50,72,252,130,152,2,2
"19712",28,55,0,4,1374.4,50,72,252,130,95.4000000000001,3,1
"2209",28,59,0,2,1443.9,95,146,284,158,450.99,1,4
"22112",28,59,0,4,1443.9,95,146,284,158,234.02,2,3
"22210",28,59,0,1,1443.9,95,146,284,158,313.09,3,2
"2236",28,59,0,3,1443.9,95,146,284,158,140,4,1
"2386",28,61,1,2,1510.3,53,37,217,258,20.03,1,4
"2398",28,61,1,1,1510.3,53,37,217,258,286.79,2,3
"2408",28,61,1,3,1510.3,53,37,217,258,203.86,3,2
"24111",28,61,1,4,1510.3,53,37,217,258,291.07,4,1
"2426",28,63,0,4,1357,57,69,300,235,82.2,1,2
"2438",28,63,0,2,1357,57,69,300,235,148.2,2,1
"2906",28,70,1,2,1594.4,85,55,95,285,504.82,1,4
"2919",28,70,1,1,1594.4,85,55,95,285,365.89,2,3
"2929",28,70,1,3,1594.4,85,55,95,285,282.1,3,2
"2939",28,70,1,1,1594.4,85,55,95,285,42.6,4,1
"3084",28,73,1,3,1342.8,112,58,129,216,68.8300000000001,1,1
"3144",28,75,1,4,1848.5,130,105,208,253,33.9,1,1
"3155",28,76,1,1,1661.3,164,132,203,297,63.07,1,5
"3165",28,76,1,2,1661.3,164,132,203,297,377.21,2,4
"3175",28,76,1,4,1661.3,164,132,203,297,54.9000000000002,3,3
"3185",28,76,1,1,1661.3,164,132,203,297,248.9,4,2
"3194",28,76,1,2,1661.3,164,132,203,297,87.6999999999999,5,1
"3262",28,78,1,2,1379.7,99,50,100,300,167.85,1,5
"3272",28,78,1,1,1379.7,99,50,100,300,278.08,2,4
"3283",28,78,1,3,1379.7,99,50,100,300,211.18,3,3
"3294",28,78,1,1,1379.7,99,50,100,300,340.54,4,2
"3304",28,78,1,2,1379.7,99,50,100,300,72.9,5,1
"3353",28,80,1,2,2142.2,158,124,230,280,141.12,1,4
"3363",28,80,1,1,2142.2,158,124,230,280,718.88,2,3
"3373",28,80,1,2,2142.2,158,124,230,280,523,3,2
"3386",28,80,1,4,2142.2,158,124,230,280,1.70000000000003,4,1
"3396",28,81,0,1,2276.9,51,113,271,159,258.92,1,7
"3406",28,81,0,3,2276.9,51,113,271,159,181.93,2,6
"3418",28,81,0,1,2276.9,51,113,271,159,1.93999999999994,3,5
"3426",28,81,0,2,2276.9,51,113,271,159,323.25,4,4
"3436",28,81,0,4,2276.9,51,113,271,159,152.7,5,3
"3446",28,81,0,2,2276.9,51,113,271,159,170.1,6,2
"3457",28,81,0,1,2276.9,51,113,271,159,235.1,7,1
"3466",28,82,1,1,2159.8,78,32,96,215,333.9,1,2
"3475",28,82,1,2,2159.8,78,32,96,215,290.1,2,1
"3485",28,83,0,2,1071.3,70,100,245,110,329.6,1,1
"3597",28,86,1,1,1260.7,100,76,150,257,128.5,1,2
"3607",28,86,1,2,1260.7,100,76,150,257,71.8999999999998,2,1
"36111",28,87,1,1,1613.9,135,121,232,299,126.78,1,2
"3627",28,87,1,2,1613.9,135,121,232,299,491.08,2,1
"3637",28,88,0,4,866.07,93,141,296,187,47.81,1,1
"3648",28,89,0,2,858.25,47,64,283,101,215.51,1,1
"3784",28,102,1,1,1057.2,60,29,195,270,74.01,1,2
"3795",28,102,1,3,1057.2,60,29,195,270,105.46,2,1
"3806",28,103,0,2,1359.2,51,96,240,100,72.68,1,1
"38111",28,104,1,2,2833.4,163,143,210,285,110.8,1,5
"3827",28,104,1,1,2833.4,163,143,210,285,735,2,4
"3837",28,104,1,2,2833.4,163,143,210,285,296,3,3
"3844",28,104,1,3,2833.4,163,143,210,285,129.1,4,2
"3854",28,104,1,4,2833.4,163,143,210,285,13.9,5,1
"3885",28,107,0,1,1312.7,37,83,290,156,133.63,1,4
"3896",28,107,0,2,1312.7,37,83,290,156,254.02,2,3
"3906",28,107,0,4,1312.7,37,83,290,156,243.05,3,2
"39111",28,107,0,2,1312.7,37,83,290,156,176.2,4,1
"3927",28,108,1,2,1938.2,210,162,212,299,287.55,1,2
"3936",28,108,1,1,1938.2,210,162,212,299,23.8,2,1
"4154",28,114,1,1,2013.7,133,120,150,280,243.8,1,3
"4164",28,114,1,3,2013.7,133,120,150,280,138.94,2,2
"4175",28,114,1,2,2013.7,133,120,150,280,419.1,3,1
"4246",28,117,0,2,1623.3,55,62,267,141,81.1000000000001,1,1
"4274",28,119,0,2,1935.9,155,178,285,223,2.05999999999995,1,4
"4285",28,119,0,4,1935.9,155,178,285,223,2.90999999999997,2,3
"4296",28,119,0,1,1935.9,155,178,285,223,267.9,3,2
"4306",28,119,0,2,1935.9,155,178,285,223,224,4,1
"4318",28,120,0,4,1337.2,51,80,260,104,133.3,1,1
"4325",28,121,0,2,1402.9,75,100,241,108,105.88,1,3
"4336",28,121,0,1,1402.9,75,100,241,108,265.04,2,2
"4345",28,121,0,2,1402.9,75,100,241,108,300.4,3,1
"4353",28,122,1,1,2105.3,90,70,100,300,142.9,1,3
"4363",28,122,1,3,2105.3,90,70,100,300,121.2,2,2
"4374",28,122,1,2,2105.3,90,70,100,300,227.1,3,1
"4496",28,125,0,2,1617.7,14,56,268,185,376.89,1,4
"4506",28,125,0,4,1617.7,14,56,268,185,12.85,2,3
"45110",28,125,0,2,1617.7,14,56,268,185,193.1,3,2
"4525",28,125,0,1,1617.7,14,56,268,185,246.2,4,1
"4605",28,128,1,1,1051.8,60,30,64,226,246.84,1,2
"46110",28,128,1,3,1051.8,60,30,64,226,210.09,2,1
"4625",28,130,1,2,1386.9,100,81,105,290,166.36,1,3
"4637",28,130,1,1,1386.9,100,81,105,290,443,2,2
"4647",28,130,1,2,1386.9,100,81,105,290,140.9,3,1
"4658",28,131,0,2,1386,55,75,269,97,159.1,1,1
"4806",28,137,0,1,1076.8,90,121,260,192,283.86,1,3
"48112",28,137,0,2,1076.8,90,121,260,192,358.02,2,2
"4828",28,137,0,4,1076.8,90,121,260,192,92.0300000000001,3,1
"4835",28,141,0,2,1509,192,226,300,250,447.85,1,2
"4845",28,141,0,4,1509,192,226,300,250,46.9000000000002,2,1
"4856",28,142,0,2,823.08,72,90,246,208,294.83,1,1
"4866",28,144,1,4,1904.9,54,50,160,275,68.8,1,2
"4876",28,144,1,2,1904.9,54,50,160,275,230.2,2,1
"4885",28,145,1,1,988.48,200,170,215,291,76.98,1,2
"4894",28,145,1,2,988.48,200,170,215,291,224.94,2,1
"4905",28,147,1,2,1495,110,95,150,221,97.83,1,4
"49110",28,147,1,3,1495,110,95,150,221,17.83,2,3
"4925",28,147,1,4,1495,110,95,150,221,334.9,3,2
"4935",28,147,1,2,1495,110,95,150,221,74.4,4,1
"4946",28,148,0,2,1512.4,40,83,280,116,386.4,1,1
"4963",28,150,1,2,1157.1,85,54,126,186,176.91,1,2
"4974",28,150,1,1,1157.1,85,54,126,186,263.03,2,1
"5067",28,153,0,2,1043.5,100,119,285,125,52.5099999999999,1,3
"5077",28,153,0,4,1043.5,100,119,285,125,110,2,2
"5087",28,153,0,2,1043.5,100,119,285,125,84.3800000000001,3,1
"5097",28,154,1,1,758.96,78,46,154,260,6.76999999999994,1,1
"51010",28,156,0,2,2528.1,10,63,284,153,154.9,1,2
"51112",28,156,0,4,2528.1,10,63,284,153,13.7999999999998,2,1
"5128",28,157,0,1,1090.2,89,99,292,202,67.6,1,3
"5138",28,157,0,4,1090.2,89,99,292,202,241.08,2,2
"5147",28,157,0,2,1090.2,89,99,292,202,114.41,3,1
"5224",28,160,0,1,1201.2,140,177,280,204,117.32,1,4
"5235",28,160,0,2,1201.2,140,177,280,204,277.54,2,3
"5245",28,160,0,4,1201.2,140,177,280,204,243.05,3,2
"5255",28,160,0,2,1201.2,140,177,280,204,52.5,4,1
"5266",28,161,0,4,1448.7,230,242,290,250,434.3,1,1
"5337",28,163,1,4,1824.7,98,86,227,274,260.7,1,2
"5345",28,163,1,2,1824.7,98,86,227,274,371.6,2,1
"5373",28,165,1,2,2162.5,91,46,186,284,571.8,1,2
"5384",28,165,1,1,2162.5,91,46,186,284,202.2,2,1
"5465",28,167,0,2,1021.3,54,97,249,174,141.13,1,1
"5476",28,168,1,2,1186.2,70,45,99,276,295.87,1,3
"5486",28,168,1,1,1186.2,70,45,99,276,318,2,2
"5497",28,168,1,3,1186.2,70,45,99,276,302.45,3,1
"5507",28,169,1,2,1478.7,81,71,221,286,371.67,1,3
"55111",28,169,1,3,1478.7,81,71,221,286,191.9,2,2
"5526",28,169,1,4,1478.7,81,71,221,286,144.2,3,1
"5536",28,170,0,2,1124.9,85,117,278,125,212.91,1,3
"5547",28,170,0,4,1124.9,85,117,278,125,18.09,2,2
"5556",28,170,0,2,1124.9,85,117,278,125,257.21,3,1
"5565",28,171,0,2,989.15,44,88,280,122,96.11,1,1
"5605",28,173,0,2,1182.3,77,99,277,221,149.96,1,4
"56111",28,173,0,1,1182.3,77,99,277,221,211.99,2,3
"5625",28,173,0,4,1182.3,77,99,277,221,213.13,3,2
"5634",28,173,0,2,1182.3,77,99,277,221,110.2,4,1
"5765",28,177,1,2,1379.8,51,24,97,221,277,1,1
"5806",28,179,1,2,1336.7,70,50,100,297,242.79,1,5
"58110",28,179,1,1,1336.7,70,50,100,297,218.13,2,4
"5826",28,179,1,3,1336.7,70,50,100,297,133.09,3,3
"5837",28,179,1,1,1336.7,70,50,100,297,15.11,4,2
"5845",28,179,1,2,1336.7,70,50,100,297,160.2,5,1
"5984",28,183,1,2,1278,191,173,218,292,37.7000000000001,1,1
"5994",28,184,1,2,1434.1,84,74,226,272,65.5,1,3
"6005",28,184,1,1,1434.1,84,74,226,272,245.07,2,2
"60110",28,184,1,4,1434.1,84,74,226,272,416.9,3,1
"6025",28,185,1,2,1116.5,66,33,80,209,1.50000000000006,1,1
"6034",28,186,1,2,1140,149,106,150,260,174.94,1,3
"6043",28,186,1,1,1140,149,106,150,260,193.35,2,2
"6055",28,186,1,2,1140,149,106,150,260,214.92,3,1
"6064",28,187,1,3,796.82,154,91,170,287,182.25,1,1
"6155",28,190,0,4,1022.6,67,94,219,95,10.29,1,2
"6164",28,190,0,2,1022.6,67,94,219,95,165.55,2,1
"6274",28,193,0,2,1280,73,82,229,129,120.67,1,3
"6284",28,193,0,4,1280,73,82,229,129,215.86,2,2
"6294",28,193,0,2,1280,73,82,229,129,208.9,3,1
"6304",28,194,0,2,1659.9,119,135,278,229,1270.45,1,1
"6317",28,195,1,2,1085.1,73,15,99,259,3.45000000000001,1,2
"6324",28,195,1,1,1085.1,73,15,99,259,271.78,2,1
"6364",28,197,0,4,856.36,44,75,291,80,118.37,1,2
"6374",28,197,0,2,856.36,44,75,291,80,46.16,2,1
"6383",28,198,1,2,1092.6,139,106,150,277,196.89,1,3
"6393",28,198,1,1,1092.6,139,106,150,277,239.19,2,2
"6404",28,198,1,2,1092.6,139,106,150,277,4,3,1
"6443",28,200,1,1,1336.3,87,55,151,266,246.22,1,1
"1450",30,1,1,2,4115.7,177,140,204,280,326.84,1,6
"2107",30,1,1,1,4115.7,177,140,204,280,335.03,2,5
"3109",30,1,1,2,4115.7,177,140,204,280,1216.14,3,4
"4108",30,1,1,1,4115.7,177,140,204,280,1213.1,4,3
"5129",30,1,1,2,4115.7,177,140,204,280,372,5,2
"6106",30,1,1,1,4115.7,177,140,204,280,279.8,6,1
"7109",30,2,1,2,5451.2,81,100,290,105,16.42,1,16
"8106",30,2,1,1,5451.2,81,100,290,105,254.05,2,15
"9104",30,2,1,3,5451.2,81,100,290,105,115.77,3,14
"10101",30,2,1,4,5451.2,81,100,290,105,4.96000000000008,4,13
"11109",30,2,1,2,5451.2,81,100,290,105,315.96,5,12
"12103",30,2,1,4,5451.2,81,100,290,105,252.8,6,11
"13106",30,2,1,3,5451.2,81,100,290,105,247,7,10
"1479",30,2,1,1,5451.2,81,100,290,105,247.8,8,9
"15106",30,2,1,2,5451.2,81,100,290,105,729,9,8
"1694",30,2,1,1,5451.2,81,100,290,105,489,10,7
"1798",30,2,1,3,5451.2,81,100,290,105,294.4,11,6
"1838",30,2,1,4,5451.2,81,100,290,105,252.1,12,5
"1940",30,2,1,3,5451.2,81,100,290,105,219.9,13,4
"2045",30,2,1,1,5451.2,81,100,290,105,426.900000000001,14,3
"2124",30,2,1,2,5451.2,81,100,290,105,287.999999999999,15,2
"2230",30,2,1,1,5451.2,81,100,290,105,182.1,16,1
"3928",30,6,0,2,7059.4,20,87,297,139,35.73,1,17
"4023",30,6,0,1,7059.4,20,87,297,139,233.1,2,16
"4119",30,6,0,4,7059.4,20,87,297,139,248.94,3,15
"4219",30,6,0,3,7059.4,20,87,297,139,231,4,14
"4319",30,6,0,1,7059.4,20,87,297,139,347.9,5,13
"4419",30,6,0,2,7059.4,20,87,297,139,543,6,12
"4526",30,6,0,1,7059.4,20,87,297,139,724.1,7,11
"4620",30,6,0,2,7059.4,20,87,297,139,522.1,8,10
"4725",30,6,0,1,7059.4,20,87,297,139,298.2,9,9
"4829",30,6,0,2,7059.4,20,87,297,139,193,10,8
"4920",30,6,0,1,7059.4,20,87,297,139,212.1,11,7
"5019",30,6,0,4,7059.4,20,87,297,139,340,12,6
"5130",30,6,0,2,7059.4,20,87,297,139,436.1,13,5
"5218",30,6,0,4,7059.4,20,87,297,139,417.9,14,4
"5327",30,6,0,2,7059.4,20,87,297,139,312.1,15,3
"5426",30,6,0,1,7059.4,20,87,297,139,552.099999999999,16,2
"5520",30,6,0,2,7059.4,20,87,297,139,130.4,17,1
"5620",30,7,0,2,4756.9,101,88,202,287,334.8,1,8
"5719",30,7,0,4,4756.9,101,88,202,287,293.9,2,7
"5827",30,7,0,2,4756.9,101,88,202,287,827.9,3,6
"5920",30,7,0,4,4756.9,101,88,202,287,200,4,5
"6026",30,7,0,3,4756.9,101,88,202,287,313.9,5,4
"6117",30,7,0,1,4756.9,101,88,202,287,245.2,6,3
"6216",30,7,0,2,4756.9,101,88,202,287,423.100000000001,7,2
"6318",30,7,0,1,4756.9,101,88,202,287,308.2,8,1
"7516",30,9,0,2,3529.1,100,130,284,144,69.33,1,6
"7615",30,9,0,1,3529.1,100,130,284,144,261.12,2,5
"7715",30,9,0,4,3529.1,100,130,284,144,274.97,3,4
"7813",30,9,0,2,3529.1,100,130,284,144,414.1,4,3
"7915",30,9,0,1,3529.1,100,130,284,144,1391.2,5,2
"8016",30,9,0,2,3529.1,100,130,284,144,121.2,6,1
"9418",30,11,1,2,2523.3,139,106,150,277,327.3,1,7
"9515",30,11,1,1,2523.3,139,106,150,277,469.07,2,6
"9617",30,11,1,3,2523.3,139,106,150,277,402,3,5
"9717",30,11,1,2,2523.3,139,106,150,277,266.8,4,4
"9814",30,11,1,4,2523.3,139,106,150,277,165.9,5,3
"9917",30,11,1,2,2523.3,139,106,150,277,158.1,6,2
"10017",30,11,1,1,2523.3,139,106,150,277,94.1000000000001,7,1
"14010",30,14,0,1,3837.3,40,83,280,116,212.53,1,9
"14114",30,14,0,4,3837.3,40,83,280,116,207.9,2,8
"14211",30,14,0,2,3837.3,40,83,280,116,374,3,7
"14314",30,14,0,4,3837.3,40,83,280,116,427.2,4,6
"14410",30,14,0,3,3837.3,40,83,280,116,7.19999999999965,5,5
"14511",30,14,0,1,3837.3,40,83,280,116,403.4,6,4
"14612",30,14,0,2,3837.3,40,83,280,116,440,7,3
"14710",30,14,0,4,3837.3,40,83,280,116,356.2,8,2
"14810",30,14,0,2,3837.3,40,83,280,116,231.9,9,1
"14912",30,15,0,4,2925.6,31,68,291,112,192.46,1,6
"15014",30,15,0,2,2925.6,31,68,291,112,206.92,2,5
"15116",30,15,0,1,2925.6,31,68,291,112,263.9,3,4
"15215",30,15,0,3,2925.6,31,68,291,112,545,4,3
"15318",30,15,0,1,2925.6,31,68,291,112,398.2,5,2
"15416",30,15,0,2,2925.6,31,68,291,112,549.1,6,1
"15515",30,16,1,1,4320.1,52,69,282,176,70.8,1,8
"15616",30,16,1,2,4320.1,52,69,282,176,214.8,2,7
"15717",30,16,1,4,4320.1,52,69,282,176,299,3,6
"15817",30,16,1,2,4320.1,52,69,282,176,503.2,4,5
"15916",30,16,1,4,4320.1,52,69,282,176,347.9,5,4
"16010",30,16,1,2,4320.1,52,69,282,176,160,6,3
"16115",30,16,1,1,4320.1,52,69,282,176,813,7,2
"16215",30,16,1,2,4320.1,52,69,282,176,242.8,8,1
"18112",30,19,0,4,9557.7,106,149,260,150,163.59,1,20
"18212",30,19,0,2,9557.7,106,149,260,150,182,2,19
"1839",30,19,0,1,9557.7,106,149,260,150,446.9,3,18
"18413",30,19,0,3,9557.7,106,149,260,150,426,4,17
"18514",30,19,0,2,9557.7,106,149,260,150,379.9,5,16
"1866",30,19,0,4,9557.7,106,149,260,150,6.89999999999991,6,15
"1879",30,19,0,3,9557.7,106,149,260,150,106,7,14
"18812",30,19,0,4,9557.7,106,149,260,150,4.99999999999989,8,13
"1899",30,19,0,2,9557.7,106,149,260,150,251.1,9,12
"19012",30,19,0,4,9557.7,106,149,260,150,611.1,10,11
"19111",30,19,0,3,9557.7,106,149,260,150,438,11,10
"19210",30,19,0,4,9557.7,106,149,260,150,289,12,9
"19313",30,19,0,2,9557.7,106,149,260,150,355,13,8
"1948",30,19,0,4,9557.7,106,149,260,150,433,14,7
"19516",30,19,0,2,9557.7,106,149,260,150,537.100000000001,15,6
"19616",30,19,0,4,9557.7,106,149,260,150,521.199999999999,16,5
"19713",30,19,0,1,9557.7,106,149,260,150,324.999999999999,17,4
"19815",30,19,0,3,9557.7,106,149,260,150,566.9,18,3
"19912",30,19,0,1,9557.7,106,149,260,150,219.899999999999,19,2
"20013",30,19,0,2,9557.7,106,149,260,150,217.000000000001,20,1
"2268",30,21,1,2,2052.7,71,81,286,221,268.51,1,7
"2275",30,21,1,1,2052.7,71,81,286,221,246.49,2,6
"2287",30,21,1,2,2052.7,71,81,286,221,153.95,3,5
"2297",30,21,1,4,2052.7,71,81,286,221,244.03,4,4
"2305",30,21,1,3,2052.7,71,81,286,221,255.8,5,3
"23110",30,21,1,4,2052.7,71,81,286,221,241.2,6,2
"2324",30,21,1,2,2052.7,71,81,286,221,257.7,7,1
"2334",30,22,0,2,3062.1,50,100,300,146,320.03,1,9
"2344",30,22,0,1,3062.1,50,100,300,146,215.87,2,8
"2354",30,22,0,2,3062.1,50,100,300,146,207.06,3,7
"2365",30,22,0,4,3062.1,50,100,300,146,532.2,4,6
"2376",30,22,0,3,3062.1,50,100,300,146,189.3,5,5
"2387",30,22,0,1,3062.1,50,100,300,146,414.9,6,4
"2399",30,22,0,2,3062.1,50,100,300,146,470,7,3
"2409",30,22,0,4,3062.1,50,100,300,146,205,8,2
"24112",30,22,0,2,3062.1,50,100,300,146,111.9,9,1
"2427",30,23,1,1,3260,154,91,170,287,53.8000000000001,1,6
"2439",30,23,1,4,3260,154,91,170,287,3.80000000000003,2,5
"2448",30,23,1,2,3260,154,91,170,287,482.9,3,4
"2458",30,23,1,3,3260,154,91,170,287,370.1,4,3
"2466",30,23,1,1,3260,154,91,170,287,563,5,2
"2476",30,23,1,2,3260,154,91,170,287,162.5,6,1
"2484",30,24,0,2,2289.9,71,95,292,161,317.9,1,7
"2493",30,24,0,1,2289.9,71,95,292,161,233.06,2,6
"2503",30,24,0,2,2289.9,71,95,292,161,189.84,3,5
"2519",30,24,0,4,2289.9,71,95,292,161,297.2,4,4
"2525",30,24,0,3,2289.9,71,95,292,161,221.9,5,3
"2537",30,24,0,1,2289.9,71,95,292,161,483.2,6,2
"2547",30,24,0,2,2289.9,71,95,292,161,153.5,7,1
"2556",30,25,0,2,5205,133,120,150,280,308.93,1,13
"2565",30,25,0,1,5205,133,120,150,280,278.23,2,12
"2575",30,25,0,2,5205,133,120,150,280,185.12,3,11
"2584",30,25,0,4,5205,133,120,150,280,367,4,10
"2594",30,25,0,2,5205,133,120,150,280,184,5,9
"2603",30,25,0,1,5205,133,120,150,280,383.9,6,8
"2618",30,25,0,3,5205,133,120,150,280,364.1,7,7
"2625",30,25,0,2,5205,133,120,150,280,1217.8,8,6
"2635",30,25,0,1,5205,133,120,150,280,311.1,9,5
"2645",30,25,0,2,5205,133,120,150,280,448.9,10,4
"2657",30,25,0,4,5205,133,120,150,280,230,11,3
"2667",30,25,0,3,5205,133,120,150,280,310,12,2
"2677",30,25,0,1,5205,133,120,150,280,79.9000000000003,13,1
"2726",30,27,1,2,4662.4,99,50,100,300,213.39,1,13
"2735",30,27,1,1,4662.4,99,50,100,300,206.12,2,12
"2746",30,27,1,3,4662.4,99,50,100,300,307.9,3,11
"2756",30,27,1,4,4662.4,99,50,100,300,171.9,4,10
"2766",30,27,1,1,4662.4,99,50,100,300,453.1,5,9
"2777",30,27,1,3,4662.4,99,50,100,300,528.1,6,8
"2788",30,27,1,4,4662.4,99,50,100,300,213.1,7,7
"2796",30,27,1,2,4662.4,99,50,100,300,492.9,8,6
"2808",30,27,1,4,4662.4,99,50,100,300,242.1,9,5
"28110",30,27,1,2,4662.4,99,50,100,300,348,10,4
"2828",30,27,1,1,4662.4,99,50,100,300,305.9,11,3
"2837",30,27,1,3,4662.4,99,50,100,300,287.9,12,2
"2846",30,27,1,1,4662.4,99,50,100,300,32.8999999999997,13,1
"3218",30,32,0,2,4381.8,55,85,285,95,259.14,1,8
"3225",30,32,0,4,4381.8,55,85,285,95,486.1,2,7
"3234",30,32,0,2,4381.8,55,85,285,95,500,3,6
"3244",30,32,0,3,4381.8,55,85,285,95,392.8,4,5
"3253",30,32,0,1,4381.8,55,85,285,95,284,5,4
"3263",30,32,0,2,4381.8,55,85,285,95,342.9,6,3
"3273",30,32,0,4,4381.8,55,85,285,95,514,7,2
"3284",30,32,0,2,4381.8,55,85,285,95,252.5,8,1
"3437",30,35,0,2,8428.1,55,87,266,151,323.98,1,22
"3447",30,35,0,4,8428.1,55,87,266,151,143.06,2,21
"3458",30,35,0,3,8428.1,55,87,266,151,7.90999999999997,3,20
"3467",30,35,0,4,8428.1,55,87,266,151,338.1,4,19
"3476",30,35,0,2,8428.1,55,87,266,151,170.8,5,18
"3486",30,35,0,1,8428.1,55,87,266,151,368.9,6,17
"3495",30,35,0,3,8428.1,55,87,266,151,356.2,7,16
"3506",30,35,0,1,8428.1,55,87,266,151,5.90000000000002,8,15
"3518",30,35,0,2,8428.1,55,87,266,151,385.1,9,14
"3526",30,35,0,1,8428.1,55,87,266,151,345,10,13
"3535",30,35,0,3,8428.1,55,87,266,151,398,11,12
"3545",30,35,0,2,8428.1,55,87,266,151,279.2,12,11
"3556",30,35,0,4,8428.1,55,87,266,151,269,13,10
"3565",30,35,0,3,8428.1,55,87,266,151,337.8,14,9
"3577",30,35,0,1,8428.1,55,87,266,151,767.2,15,8
"3588",30,35,0,3,8428.1,55,87,266,151,602.1,16,7
"3598",30,35,0,4,8428.1,55,87,266,151,204.1,17,6
"3608",30,35,0,2,8428.1,55,87,266,151,401,18,5
"36112",30,35,0,1,8428.1,55,87,266,151,315.1,19,4
"3628",30,35,0,3,8428.1,55,87,266,151,472,20,3
"3638",30,35,0,1,8428.1,55,87,266,151,328.9,21,2
"3649",30,35,0,2,8428.1,55,87,266,151,334.900000000001,22,1
"3744",30,37,0,1,6500.2,62,55,141,267,204.11,1,18
"3755",30,37,0,2,6500.2,62,55,141,267,252.95,2,17
"3765",30,37,0,4,6500.2,62,55,141,267,394.56,3,16
"3775",30,37,0,2,6500.2,62,55,141,267,210,4,15
"3785",30,37,0,1,6500.2,62,55,141,267,326.2,5,14
"3796",30,37,0,3,6500.2,62,55,141,267,272.1,6,13
"3807",30,37,0,4,6500.2,62,55,141,267,208.9,7,12
"38112",30,37,0,2,6500.2,62,55,141,267,322,8,11
"3828",30,37,0,1,6500.2,62,55,141,267,247.9,9,10
"3838",30,37,0,3,6500.2,62,55,141,267,255,10,9
"3845",30,37,0,1,6500.2,62,55,141,267,370.1,11,8
"3855",30,37,0,2,6500.2,62,55,141,267,182.1,12,7
"3864",30,37,0,4,6500.2,62,55,141,267,305.299999999999,13,6
"3873",30,37,0,2,6500.2,62,55,141,267,801.1,14,5
"3886",30,37,0,1,6500.2,62,55,141,267,273.1,15,4
"3897",30,37,0,2,6500.2,62,55,141,267,361.899999999999,16,3
"3907",30,37,0,4,6500.2,62,55,141,267,260.499999999999,17,2
"39112",30,37,0,3,6500.2,62,55,141,267,260.1,18,1
"4033",30,39,0,2,3201.1,143,163,285,210,25.58,1,8
"4045",30,39,0,1,3201.1,143,163,285,210,216.03,2,7
"4056",30,39,0,4,3201.1,143,163,285,210,357.1,3,6
"4067",30,39,0,2,3201.1,143,163,285,210,284.1,4,5
"4077",30,39,0,1,3201.1,143,163,285,210,429.2,5,4
"4086",30,39,0,2,3201.1,143,163,285,210,529,6,3
"4095",30,39,0,1,3201.1,143,163,285,210,158.1,7,2
