V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
8307,127,3365,0,5,8,7,2,1,1411,1,4,62
8308,127,3365,0,5,8,7,2,2,721,2,3,62
8309,127,3365,0,5,8,7,2,4,450,3,2,62
8310,127,3365,0,5,8,7,2,3,28,4,1,62
8931,127,6581,1,8,6,2,7,1,792,1,8,63
8932,127,6581,1,8,6,2,7,2,2052,2,7,63
8933,127,6581,1,8,6,2,7,1,361,3,6,63
8934,127,6581,1,8,6,2,7,3,351,4,5,63
8935,127,6581,1,8,6,2,7,4,789,5,4,63
8936,127,6581,1,8,6,2,7,3,91,6,3,63
8937,127,6581,1,8,6,2,7,1,513,7,2,63
8938,127,6581,1,8,6,2,7,4,40,8,1,63
10001,127,9206,0,8,8,2,8,1,890,1,9,64
10002,127,9206,0,8,8,2,8,2,694,2,8,64
10003,127,9206,0,8,8,2,8,4,1713,3,7,64
10004,127,9206,0,8,8,2,8,3,1286,4,6,64
10005,127,9206,0,8,8,2,8,1,681,5,5,64
10006,127,9206,0,8,8,2,8,4,434,6,4,64
10007,127,9206,0,8,8,2,8,3,239,7,3,64
10008,127,9206,0,8,8,2,8,4,641,8,2,64
10009,127,9206,0,8,8,2,8,2,686,9,1,64
11704,127,6698,0,8,8,6,3,1,449,1,11,65
11705,127,6698,0,8,8,6,3,2,853,2,10,65
11706,127,6698,0,8,8,6,3,4,352,3,9,65
11707,127,6698,0,8,8,6,3,3,281,4,8,65
11708,127,6698,0,8,8,6,3,1,886,5,7,65
11709,127,6698,0,8,8,6,3,3,148,6,6,65
11710,127,6698,0,8,8,6,3,2,582,7,5,65
11711,127,6698,0,8,8,6,3,4,514,8,4,65
11712,127,6698,0,8,8,6,3,3,439,9,3,65
11713,127,6698,0,8,8,6,3,4,301,10,2,65
11714,127,6698,0,8,8,6,3,2,98,11,1,65
12278,127,7333,0,8,6,2,7,1,440,1,9,66
12279,127,7333,0,8,6,2,7,2,1921,2,8,66
12280,127,7333,0,8,6,2,7,1,259,3,7,66
12281,127,7333,0,8,6,2,7,3,521,4,6,66
12282,127,7333,0,8,6,2,7,4,411,5,5,66
12283,127,7333,0,8,6,2,7,3,182,6,4,66
12284,127,7333,0,8,6,2,7,1,397,7,3,66
12285,127,7333,0,8,6,2,7,2,841,8,2,66
12286,127,7333,0,8,6,2,7,4,747,9,1,66
12776,127,4629,1,4,2,2,9,1,710,1,7,67
12777,127,4629,1,4,2,2,9,2,578,2,6,67
12778,127,4629,1,4,2,2,9,3,356,3,5,67
12779,127,4629,1,4,2,2,9,4,547,4,4,67
12780,127,4629,1,4,2,2,9,2,777,5,3,67
12781,127,4629,1,4,2,2,9,1,330,6,2,67
12782,127,4629,1,4,2,2,9,3,238,7,1,67
13402,127,3080,1,8,7,6,3,1,373,1,5,68
13403,127,3080,1,8,7,6,3,2,918,2,4,68
13404,127,3080,1,8,7,6,3,1,501,3,3,68
13405,127,3080,1,8,7,6,3,3,240,4,2,68
13406,127,3080,1,8,7,6,3,4,330,5,1,68
15592,127,5778,0,6,7,8,3,1,389,1,7,69
15593,127,5778,0,6,7,8,3,2,1069,2,6,69
15594,127,5778,0,6,7,8,3,4,282,3,5,69
15595,127,5778,0,6,7,8,3,3,856,4,4,69
15596,127,5778,0,6,7,8,3,4,1271,5,3,69
15597,127,5778,0,6,7,8,3,3,288,6,2,69
15598,127,5778,0,6,7,8,3,1,179,7,1,69
16633,127,7032,1,5,6,3,9,1,537,1,11,70
16634,127,7032,1,5,6,3,9,2,454,2,10,70
16635,127,7032,1,5,6,3,9,4,732,3,9,70
16636,127,7032,1,5,6,3,9,3,522,4,8,70
16637,127,7032,1,5,6,3,9,1,390,5,7,70
16638,127,7032,1,5,6,3,9,3,629,6,6,70
16639,127,7032,1,5,6,3,9,4,532,7,5,70
16640,127,7032,1,5,6,3,9,2,413,8,4,70
16641,127,7032,1,5,6,3,9,1,791,9,3,70
16642,127,7032,1,5,6,3,9,3,323,10,2,70
16643,127,7032,1,5,6,3,9,4,217,11,1,70
16718,127,4686,1,6,8,7,2,1,705,1,7,71
16719,127,4686,1,6,8,7,2,2,532,2,6,71
16720,127,4686,1,6,8,7,2,1,397,3,5,71
16721,127,4686,1,6,8,7,2,3,334,4,4,71
16722,127,4686,1,6,8,7,2,4,937,5,3,71
16723,127,4686,1,6,8,7,2,3,166,6,2,71
16724,127,4686,1,6,8,7,2,1,434,7,1,71
21225,127,6421,1,7,6,2,8,1,724,1,8,72
21226,127,6421,1,7,6,2,8,2,593,2,7,72
21227,127,6421,1,7,6,2,8,4,302,3,6,72
21228,127,6421,1,7,6,2,8,3,685,4,5,72
21229,127,6421,1,7,6,2,8,1,336,5,4,72
21230,127,6421,1,7,6,2,8,3,1520,6,3,72
21231,127,6421,1,7,6,2,8,4,869,7,2,72
21232,127,6421,1,7,6,2,8,3,233,8,1,72
21279,127,1952,1,8,2,9,3,1,531,1,3,73
21280,127,1952,1,8,2,9,3,2,543,2,2,73
21281,127,1952,1,8,2,9,3,3,303,3,1,73
21339,127,2102,0,5,8,7,3,1,564,1,3,74
21340,127,2102,0,5,8,7,3,2,427,2,2,74
21341,127,2102,0,5,8,7,3,4,588,3,1,74
21413,127,4103,1,9,6,3,6,1,432,1,6,75
21414,127,4103,1,9,6,3,6,2,842,2,5,75
21415,127,4103,1,9,6,3,6,3,325,3,4,75
21416,127,4103,1,9,6,3,6,4,927,4,3,75
21417,127,4103,1,9,6,3,6,3,389,5,2,75
21418,127,4103,1,9,6,3,6,1,140,6,1,75
21486,127,7209,1,6,7,7,3,1,2613,1,7,76
21487,127,7209,1,6,7,7,3,2,1113,2,6,76
21488,127,7209,1,6,7,7,3,4,249,3,5,76
21489,127,7209,1,6,7,7,3,3,871,4,4,76
21490,127,7209,1,6,7,7,3,4,327,5,3,76
21491,127,7209,1,6,7,7,3,3,455,6,2,76
21492,127,7209,1,6,7,7,3,1,11,7,1,76
21552,127,3924,1,8,8,4,9,1,737,1,6,77
21553,127,3924,1,8,8,4,9,2,422,2,5,77
21554,127,3924,1,8,8,4,9,4,225,3,4,77
21555,127,3924,1,8,8,4,9,3,291,4,3,77
21556,127,3924,1,8,8,4,9,1,1008,5,2,77
21557,127,3924,1,8,8,4,9,3,339,6,1,77
21676,127,2472,1,6,2,8,3,1,722,1,4,78
21677,127,2472,1,6,2,8,3,2,714,2,3,78
21678,127,2472,1,6,2,8,3,1,84,3,2,78
21679,127,2472,1,6,2,8,3,3,376,4,1,78
21725,127,3250,1,7,6,2,8,1,446,1,7,79
21726,127,3250,1,7,6,2,8,2,550,2,6,79
21727,127,3250,1,7,6,2,8,1,276,3,5,79
21728,127,3250,1,7,6,2,8,3,440,4,4,79
21729,127,3250,1,7,6,2,8,4,103,5,3,79
21730,127,3250,1,7,6,2,8,1,411,6,2,79
21731,127,3250,1,7,6,2,8,4,168,7,1,79
22019,127,1562,1,8,2,2,9,1,323,1,3,80
22020,127,1562,1,8,2,2,9,2,664,2,2,80
22021,127,1562,1,8,2,2,9,3,195,3,1,80
22114,127,6080,0,6,8,7,4,1,606,1,8,81
22115,127,6080,0,6,8,7,4,2,582,2,7,81
22116,127,6080,0,6,8,7,4,4,255,3,6,81
22117,127,6080,0,6,8,7,4,3,602,4,5,81
22118,127,6080,0,6,8,7,4,4,1092,5,4,81
22119,127,6080,0,6,8,7,4,2,773,6,3,81
22120,127,6080,0,6,8,7,4,1,480,7,2,81
22121,127,6080,0,6,8,7,4,3,399,8,1,81
22363,127,4579,1,4,7,9,3,1,482,1,7,82
22364,127,4579,1,4,7,9,3,2,1168,2,6,82
22365,127,4579,1,4,7,9,3,4,302,3,5,82
22366,127,4579,1,4,7,9,3,3,266,4,4,82
22367,127,4579,1,4,7,9,3,1,372,5,3,82
22368,127,4579,1,4,7,9,3,4,773,6,2,82
22369,127,4579,1,4,7,9,3,3,111,7,1,82
22419,127,2100,0,2,7,9,3,1,454,1,4,83
22420,127,2100,0,2,7,9,3,2,507,2,3,83
22421,127,2100,0,2,7,9,3,4,320,3,2,83
22422,127,2100,0,2,7,9,3,2,165,4,1,83
22451,127,2713,1,6,7,6,3,1,476,1,5,84
22452,127,2713,1,6,7,6,3,2,668,2,4,84
22453,127,2713,1,6,7,6,3,4,127,3,3,84
22454,127,2713,1,6,7,6,3,1,308,4,2,84
22455,127,2713,1,6,7,6,3,3,489,5,1,84
22754,127,1578,0,2,6,9,4,1,366,1,3,85
22755,127,1578,0,2,6,9,4,2,456,2,2,85
22756,127,1578,0,2,6,9,4,4,248,3,1,85
23006,127,1505,1,8,4,9,2,1,442,1,2,86
23007,127,1505,1,8,4,9,2,2,687,2,1,86
23240,127,3309,1,6,8,8,3,1,847,1,5,87
23241,127,3309,1,6,8,8,3,2,522,2,4,87
23242,127,3309,1,6,8,8,3,4,281,3,3,87
23243,127,3309,1,6,8,8,3,3,259,4,2,87
23244,127,3309,1,6,8,8,3,1,732,5,1,87
23297,127,4814,1,8,7,6,2,1,586,1,9,88
23298,127,4814,1,8,7,6,2,2,570,2,8,88
23299,127,4814,1,8,7,6,2,1,349,3,7,88
23300,127,4814,1,8,7,6,2,3,299,4,6,88
23301,127,4814,1,8,7,6,2,4,270,5,5,88
23302,127,4814,1,8,7,6,2,2,476,6,4,88
23303,127,4814,1,8,7,6,2,3,385,7,3,88
23304,127,4814,1,8,7,6,2,4,636,8,2,88
23305,127,4814,1,8,7,6,2,3,4,9,1,88
23349,127,2170,0,7,6,3,6,1,382,1,5,89
23350,127,2170,0,7,6,3,6,2,425,2,4,89
23351,127,2170,0,7,6,3,6,4,180,3,3,89
23352,127,2170,0,7,6,3,6,3,193,4,2,89
23353,127,2170,0,7,6,3,6,1,269,5,1,89
23442,127,3644,0,2,6,3,9,1,452,1,7,90
23443,127,3644,0,2,6,3,9,2,502,2,6,90
23444,127,3644,0,2,6,3,9,4,169,3,5,90
23445,127,3644,0,2,6,3,9,2,501,4,4,90
23446,127,3644,0,2,6,3,9,3,381,5,3,90
23447,127,3644,0,2,6,3,9,1,497,6,2,90
23448,127,3644,0,2,6,3,9,4,305,7,1,90
23522,127,2881,1,8,6,9,1,1,572,1,4,91
23523,127,2881,1,8,6,9,1,2,696,2,3,91
23524,127,2881,1,8,6,9,1,3,506,3,2,91
23525,127,2881,1,8,6,9,1,4,337,4,1,91
23873,127,1691,0,2,6,3,9,1,377,1,4,92
23874,127,1691,0,2,6,3,9,2,468,2,3,92
23875,127,1691,0,2,6,3,9,4,336,3,2,92
23876,127,1691,0,2,6,3,9,3,19,4,1,92
71,128,3570,0,3,2,2,6,2,423,1,6,1
72,128,3570,0,3,2,2,6,1,686,2,5,1
73,128,3570,0,3,2,2,6,2,351,3,4,1
74,128,3570,0,3,2,2,6,4,84,4,3,1
75,128,3570,0,3,2,2,6,3,615,5,2,1
76,128,3570,0,3,2,2,6,4,840,6,1,1
179,128,2673,0,2,3,9,3,2,611,1,4,2
180,128,2673,0,2,3,9,3,1,386,2,3,2
181,128,2673,0,2,3,9,3,3,593,3,2,2
182,128,2673,0,2,3,9,3,4,419,4,1,2
310,128,2388,1,8,2,3,9,2,467,1,5,3
311,128,2388,1,8,2,3,9,1,339,2,4,3
312,128,2388,1,8,2,3,9,3,387,3,3,3
313,128,2388,1,8,2,3,9,4,290,4,2,3
314,128,2388,1,8,2,3,9,3,242,5,1,3
349,128,2338,0,2,8,7,2,2,256,1,4,4
350,128,2338,0,2,8,7,2,1,467,2,3,4
351,128,2338,0,2,8,7,2,3,579,3,2,4
352,128,2338,0,2,8,7,2,4,439,4,1,4
469,128,2365,1,7,2,3,8,2,467,1,5,5
470,128,2365,1,7,2,3,8,1,484,2,4,5
471,128,2365,1,7,2,3,8,3,218,3,3,5
472,128,2365,1,7,2,3,8,4,347,4,2,5
473,128,2365,1,7,2,3,8,3,185,5,1,5
532,128,4344,0,7,7,4,7,2,1010,1,6,6
533,128,4344,0,7,7,4,7,1,507,2,5,6
534,128,4344,0,7,7,4,7,2,950,3,4,6
535,128,4344,0,7,7,4,7,3,332,4,3,6
536,128,4344,0,7,7,4,7,4,501,5,2,6
537,128,4344,0,7,7,4,7,2,121,6,1,6
689,128,3762,0,2,8,6,2,1,232,1,7,7
690,128,3762,0,2,8,6,2,2,189,2,6,7
691,128,3762,0,2,8,6,2,4,197,3,5,7
692,128,3762,0,2,8,6,2,3,497,4,4,7
693,128,3762,0,2,8,6,2,1,314,5,3,7
694,128,3762,0,2,8,6,2,2,344,6,2,7
695,128,3762,0,2,8,6,2,4,1233,7,1,7
1005,128,3130,0,7,7,8,4,2,652,1,6,8
1006,128,3130,0,7,7,8,4,1,537,2,5,8
1007,128,3130,0,7,7,8,4,3,332,3,4,8
1008,128,3130,0,7,7,8,4,4,340,4,3,8
1009,128,3130,0,7,7,8,4,2,231,5,2,8
1010,128,3130,0,7,7,8,4,4,302,6,1,8
1100,128,4443,1,6,4,3,8,2,794,1,6,9
1101,128,4443,1,6,4,3,8,1,948,2,5,9
1102,128,4443,1,6,4,3,8,2,316,3,4,9
1103,128,4443,1,6,4,3,8,3,466,4,3,9
1104,128,4443,1,6,4,3,8,4,628,5,2,9
1105,128,4443,1,6,4,3,8,3,302,6,1,9
1410,128,3382,1,6,3,4,7,2,366,1,6,10
1411,128,3382,1,6,3,4,7,1,476,2,5,10
1412,128,3382,1,6,3,4,7,3,604,3,4,10
1413,128,3382,1,6,3,4,7,4,600,4,3,10
1414,128,3382,1,6,3,4,7,3,418,5,2,10
1415,128,3382,1,6,3,4,7,4,164,6,1,10
1624,128,2276,0,2,6,6,3,2,606,1,5,11
1625,128,2276,0,2,6,6,3,1,364,2,4,11
1626,128,2276,0,2,6,6,3,3,98,3,3,11
1627,128,2276,0,2,6,6,3,4,455,4,2,11
1628,128,2276,0,2,6,6,3,2,148,5,1,11
1725,128,3081,1,7,6,7,3,2,362,1,5,12
1726,128,3081,1,7,6,7,3,1,559,2,4,12
1727,128,3081,1,7,6,7,3,3,328,3,3,12
1728,128,3081,1,7,6,7,3,4,777,4,2,12
1729,128,3081,1,7,6,7,3,3,358,5,1,12
1785,128,2042,1,4,3,8,2,2,353,1,5,13
1786,128,2042,1,4,3,8,2,1,428,2,4,13
1787,128,2042,1,4,3,8,2,3,179,3,3,13
1788,128,2042,1,4,3,8,2,4,327,4,2,13
1789,128,2042,1,4,3,8,2,3,117,5,1,13
1852,128,3053,1,8,7,2,8,2,568,1,7,14
1853,128,3053,1,8,7,2,8,1,193,2,6,14
1854,128,3053,1,8,7,2,8,3,558,3,5,14
1855,128,3053,1,8,7,2,8,4,270,4,4,14
1856,128,3053,1,8,7,2,8,2,289,5,3,14
1857,128,3053,1,8,7,2,8,1,108,6,2,14
1858,128,3053,1,8,7,2,8,3,250,7,1,14
2089,128,2903,1,6,2,2,6,2,362,1,6,15
2090,128,2903,1,6,2,2,6,1,354,2,5,15
2091,128,2903,1,6,2,2,6,3,186,3,4,15
2092,128,2903,1,6,2,2,6,4,594,4,3,15
2093,128,2903,1,6,2,2,6,2,358,5,2,15
2094,128,2903,1,6,2,2,6,3,264,6,1,15
2292,128,5177,1,6,4,2,8,2,372,1,7,16
2293,128,5177,1,6,4,2,8,1,879,2,6,16
2294,128,5177,1,6,4,2,8,3,925,3,5,16
2295,128,5177,1,6,4,2,8,2,454,4,4,16
2296,128,5177,1,6,4,2,8,1,291,5,3,16
2297,128,5177,1,6,4,2,8,4,734,6,2,16
2298,128,5177,1,6,4,2,8,1,463,7,1,16
2384,128,3305,0,6,4,2,6,2,371,1,5,17
2385,128,3305,0,6,4,2,6,1,367,2,4,17
2386,128,3305,0,6,4,2,6,2,781,3,3,17
2387,128,3305,0,6,4,2,6,3,772,4,2,17
2388,128,3305,0,6,4,2,6,4,361,5,1,17
2439,128,2366,1,7,3,8,2,2,300,1,5,18
2440,128,2366,1,7,3,8,2,1,325,2,4,18
2441,128,2366,1,7,3,8,2,3,131,3,3,18
2442,128,2366,1,7,3,8,2,4,817,4,2,18
2443,128,2366,1,7,3,8,2,3,262,5,1,18
2486,128,2393,0,2,7,6,4,2,719,1,5,19
2487,128,2393,0,2,7,6,4,1,337,2,4,19
2488,128,2393,0,2,7,6,4,3,253,3,3,19
2489,128,2393,0,2,7,6,4,4,331,4,2,19
2490,128,2393,0,2,7,6,4,2,153,5,1,19
2619,128,2959,1,6,4,3,7,2,637,1,5,20
2620,128,2959,1,6,4,3,7,1,495,2,4,20
2621,128,2959,1,6,4,3,7,3,362,3,3,20
2622,128,2959,1,6,4,3,7,4,591,4,2,20
2623,128,2959,1,6,4,3,7,3,44,5,1,20
2718,128,2966,1,7,3,4,9,2,508,1,5,21
2719,128,2966,1,7,3,4,9,1,437,2,4,21
2720,128,2966,1,7,3,4,9,3,172,3,3,21
2721,128,2966,1,7,3,4,9,4,568,4,2,21
2722,128,2966,1,7,3,4,9,3,590,5,1,21
2779,128,2643,0,4,7,7,4,2,276,1,4,22
2780,128,2643,0,4,7,7,4,1,353,2,3,22
2781,128,2643,0,4,7,7,4,3,536,3,2,22
2782,128,2643,0,4,7,7,4,4,819,4,1,22
2819,128,2927,0,7,7,4,7,2,752,1,5,23
2820,128,2927,0,7,7,4,7,1,337,2,4,23
2821,128,2927,0,7,7,4,7,3,412,3,3,23
2822,128,2927,0,7,7,4,7,4,491,4,2,23
2823,128,2927,0,7,7,4,7,2,129,5,1,23
2888,128,4495,0,4,6,6,2,2,821,1,7,24
2889,128,4495,0,4,6,6,2,1,888,2,6,24
2890,128,4495,0,4,6,6,2,3,325,3,5,24
2891,128,4495,0,4,6,6,2,4,218,4,4,24
2892,128,4495,0,4,6,6,2,2,317,5,3,24
2893,128,4495,0,4,6,6,2,4,175,6,2,24
2894,128,4495,0,4,6,6,2,3,809,7,1,24
2943,128,2335,0,7,8,8,2,2,262,1,4,25
2944,128,2335,0,7,8,8,2,1,527,2,3,25
2945,128,2335,0,7,8,8,2,3,555,3,2,25
2946,128,2335,0,7,8,8,2,4,356,4,1,25
3010,128,2733,0,8,4,2,6,2,942,1,6,26
3011,128,2733,0,8,4,2,6,4,192,2,5,26
3012,128,2733,0,8,4,2,6,3,297,3,4,26
3013,128,2733,0,8,4,2,6,4,289,4,3,26
3014,128,2733,0,8,4,2,6,2,232,5,2,26
3015,128,2733,0,8,4,2,6,1,151,6,1,26
3069,128,2944,1,8,4,4,8,2,825,1,5,27
3070,128,2944,1,8,4,4,8,1,295,2,4,27
3071,128,2944,1,8,4,4,8,3,118,3,3,27
3072,128,2944,1,8,4,4,8,4,520,4,2,27
3073,128,2944,1,8,4,4,8,3,513,5,1,27
3390,128,2788,0,2,6,9,3,2,399,1,4,28
3391,128,2788,0,2,6,9,3,1,465,2,3,28
3392,128,2788,0,2,6,9,3,3,638,3,2,28
3393,128,2788,0,2,6,9,3,4,587,4,1,28
3506,128,2394,1,7,2,3,8,2,652,1,5,29
3507,128,2394,1,7,2,3,8,1,292,2,4,29
3508,128,2394,1,7,2,3,8,3,205,3,3,29
3509,128,2394,1,7,2,3,8,4,405,4,2,29
3510,128,2394,1,7,2,3,8,3,111,5,1,29
3876,128,2370,1,8,2,2,9,2,460,1,6,30
3877,128,2370,1,8,2,2,9,1,341,2,5,30
3878,128,2370,1,8,2,2,9,3,156,3,4,30
3879,128,2370,1,8,2,2,9,4,372,4,3,30
3880,128,2370,1,8,2,2,9,3,320,5,2,30
3881,128,2370,1,8,2,2,9,1,56,6,1,30
3988,128,3721,0,6,3,3,7,2,503,1,6,31
3989,128,3721,0,6,3,3,7,1,602,2,5,31
3990,128,3721,0,6,3,3,7,3,476,3,4,31
3991,128,3721,0,6,3,3,7,4,927,4,3,31
3992,128,3721,0,6,3,3,7,3,266,5,2,31
3993,128,3721,0,6,3,3,7,4,28,6,1,31
4125,128,4919,1,7,8,7,2,2,215,1,9,32
4126,128,4919,1,7,8,7,2,1,1043,2,8,32
4127,128,4919,1,7,8,7,2,3,478,3,7,32
4128,128,4919,1,7,8,7,2,4,275,4,6,32
4129,128,4919,1,7,8,7,2,2,303,5,5,32
4130,128,4919,1,7,8,7,2,1,603,6,4,32
4131,128,4919,1,7,8,7,2,2,336,7,3,32
4132,128,4919,1,7,8,7,2,4,718,8,2,32
4133,128,4919,1,7,8,7,2,1,72,9,1,32
4346,128,3226,0,8,3,8,3,2,450,1,5,33
4347,128,3226,0,8,3,8,3,1,408,2,4,33
4348,128,3226,0,8,3,8,3,3,542,3,3,33
4349,128,3226,0,8,3,8,3,4,1078,4,2,33
4350,128,3226,0,8,3,8,3,3,75,5,1,33
4386,128,2645,0,4,7,8,3,2,469,1,7,34
4387,128,2645,0,4,7,8,3,1,414,2,6,34
4388,128,2645,0,4,7,8,3,3,227,3,5,34
4389,128,2645,0,4,7,8,3,4,452,4,4,34
4390,128,2645,0,4,7,8,3,3,219,5,3,34
4391,128,2645,0,4,7,8,3,1,106,6,2,34
4392,128,2645,0,4,7,8,3,2,45,7,1,34
4616,128,2033,1,8,1,2,9,1,136,1,6,35
4617,128,2033,1,8,1,2,9,2,422,2,5,35
4618,128,2033,1,8,1,2,9,1,172,3,4,35
4619,128,2033,1,8,1,2,9,3,137,4,3,35
4620,128,2033,1,8,1,2,9,4,378,5,2,35
4621,128,2033,1,8,1,2,9,3,203,6,1,35
4839,128,3974,1,7,3,3,9,2,529,1,6,36
4840,128,3974,1,7,3,3,9,1,1531,2,5,36
4841,128,3974,1,7,3,3,9,3,246,3,4,36
4842,128,3974,1,7,3,3,9,4,537,4,3,36
4843,128,3974,1,7,3,3,9,3,169,5,2,36
4844,128,3974,1,7,3,3,9,2,152,6,1,36
4873,128,3827,1,6,6,4,7,2,792,1,5,37
4874,128,3827,1,6,6,4,7,1,832,2,4,37
4875,128,3827,1,6,6,4,7,3,195,3,3,37
4876,128,3827,1,6,6,4,7,4,727,4,2,37
4877,128,3827,1,6,6,4,7,3,540,5,1,37
5068,128,2618,0,6,7,3,7,2,504,1,5,38
5069,128,2618,0,6,7,3,7,1,543,2,4,38
5070,128,2618,0,6,7,3,7,3,317,3,3,38
5071,128,2618,0,6,7,3,7,4,455,4,2,38
5072,128,2618,0,6,7,3,7,2,188,5,1,38
5116,128,4076,0,4,8,8,4,1,480,1,8,39
5117,128,4076,0,4,8,8,4,2,426,2,7,39
5118,128,4076,0,4,8,8,4,4,234,3,6,39
5119,128,4076,0,4,8,8,4,3,358,4,5,39
5120,128,4076,0,4,8,8,4,1,563,5,4,39
5121,128,4076,0,4,8,8,4,4,402,6,3,39
5122,128,4076,0,4,8,8,4,3,418,7,2,39
5123,128,4076,0,4,8,8,4,4,175,8,1,39
5212,128,2908,0,6,7,6,3,2,365,1,6,40
5213,128,2908,0,6,7,6,3,1,482,2,5,40
5214,128,2908,0,6,7,6,3,2,231,3,4,40
5215,128,2908,0,6,7,6,3,4,222,4,3,40
5216,128,2908,0,6,7,6,3,3,487,5,2,40
5217,128,2908,0,6,7,6,3,4,284,6,1,40
5258,128,3011,1,3,3,9,2,2,277,1,7,41
5259,128,3011,1,3,3,9,2,1,468,2,6,41
5260,128,3011,1,3,3,9,2,2,222,3,5,41
5261,128,3011,1,3,3,9,2,4,181,4,4,41
5262,128,3011,1,3,3,9,2,3,289,5,3,41
5263,128,3011,1,3,3,9,2,4,426,6,2,41
5264,128,3011,1,3,3,9,2,3,230,7,1,41
5363,128,4201,1,8,7,8,3,2,610,1,7,42
5364,128,4201,1,8,7,8,3,1,359,2,6,42
5365,128,4201,1,8,7,8,3,3,983,3,5,42
5366,128,4201,1,8,7,8,3,4,751,4,4,42
5367,128,4201,1,8,7,8,3,3,215,5,3,42
5368,128,4201,1,8,7,8,3,2,52,6,2,42
5369,128,4201,1,8,7,8,3,3,108,7,1,42
5531,128,2323,1,7,2,3,8,2,442,1,5,43
5532,128,2323,1,7,2,3,8,1,332,2,4,43
5533,128,2323,1,7,2,3,8,3,337,3,3,43
5534,128,2323,1,7,2,3,8,4,457,4,2,43
5535,128,2323,1,7,2,3,8,3,121,5,1,43
5608,128,2757,0,2,8,9,3,2,313,1,6,44
5609,128,2757,0,2,8,9,3,1,573,2,5,44
5610,128,2757,0,2,8,9,3,3,329,3,4,44
5611,128,2757,0,2,8,9,3,4,506,4,3,44
5612,128,2757,0,2,8,9,3,2,143,5,2,44
5613,128,2757,0,2,8,9,3,1,268,6,1,44
5761,128,1948,0,2,8,7,3,2,268,1,4,45
5762,128,1948,0,2,8,7,3,1,309,2,3,45
5763,128,1948,0,2,8,7,3,3,261,3,2,45
5764,128,1948,0,2,8,7,3,4,553,4,1,45
5815,128,2364,0,7,7,8,3,2,294,1,4,46
5816,128,2364,0,7,7,8,3,1,441,2,3,46
5817,128,2364,0,7,7,8,3,3,277,3,2,46
5818,128,2364,0,7,7,8,3,4,812,4,1,46
5879,128,2580,1,9,4,2,8,2,669,1,5,47
5880,128,2580,1,9,4,2,8,1,249,2,4,47
5881,128,2580,1,9,4,2,8,3,271,3,3,47
5882,128,2580,1,9,4,2,8,4,531,4,2,47
5883,128,2580,1,9,4,2,8,3,95,5,1,47
6261,128,2697,1,8,2,2,6,2,417,1,5,48
6262,128,2697,1,8,2,2,6,1,507,2,4,48
6263,128,2697,1,8,2,2,6,3,293,3,3,48
6264,128,2697,1,8,2,2,6,4,666,4,2,48
6265,128,2697,1,8,2,2,6,3,178,5,1,48
6384,128,2614,1,6,2,3,6,2,423,1,5,49
6385,128,2614,1,6,2,3,6,1,586,2,4,49
6386,128,2614,1,6,2,3,6,3,219,3,3,49
6387,128,2614,1,6,2,3,6,4,434,4,2,49
6388,128,2614,1,6,2,3,6,3,229,5,1,49
6579,128,2715,0,2,7,6,4,2,226,1,5,50
6580,128,2715,0,2,7,6,4,1,450,2,4,50
6581,128,2715,0,2,7,6,4,3,738,3,3,50
6582,128,2715,0,2,7,6,4,4,411,4,2,50
6583,128,2715,0,2,7,6,4,3,212,5,1,50
6690,128,2514,0,2,7,6,4,2,192,1,4,51
6691,128,2514,0,2,7,6,4,1,413,2,3,51
6692,128,2514,0,2,7,6,4,3,666,3,2,51
6693,128,2514,0,2,7,6,4,4,639,4,1,51
6747,128,3274,1,4,7,6,4,2,233,1,6,52
6748,128,3274,1,4,7,6,4,1,578,2,5,52
6749,128,3274,1,4,7,6,4,3,893,3,4,52
6750,128,3274,1,4,7,6,4,4,579,4,3,52
6751,128,3274,1,4,7,6,4,3,116,5,2,52
6752,128,3274,1,4,7,6,4,1,186,6,1,52
6862,128,2939,1,7,2,4,6,2,415,1,6,53
6863,128,2939,1,7,2,4,6,1,537,2,5,53
6864,128,2939,1,7,2,4,6,4,455,3,4,53
6865,128,2939,1,7,2,4,6,2,241,4,3,53
6866,128,2939,1,7,2,4,6,4,183,5,2,53
6867,128,2939,1,7,2,4,6,3,458,6,1,53
7012,128,3595,0,7,8,7,3,2,304,1,6,54
7013,128,3595,0,7,8,7,3,1,372,2,5,54
7014,128,3595,0,7,8,7,3,3,774,3,4,54
7015,128,3595,0,7,8,7,3,4,531,4,3,54
7016,128,3595,0,7,8,7,3,1,319,5,2,54
7017,128,3595,0,7,8,7,3,2,509,6,1,54
7112,128,4701,0,6,8,7,2,1,964,1,7,55
7113,128,4701,0,6,8,7,2,2,239,2,6,55
7114,128,4701,0,6,8,7,2,4,195,3,5,55
7115,128,4701,0,6,8,7,2,3,815,4,4,55
7116,128,4701,0,6,8,7,2,1,932,5,3,55
7117,128,4701,0,6,8,7,2,4,338,6,2,55
7118,128,4701,0,6,8,7,2,2,237,7,1,55
7142,128,2745,1,2,3,9,2,2,254,1,5,56
7143,128,2745,1,2,3,9,2,1,535,2,4,56
7144,128,2745,1,2,3,9,2,3,345,3,3,56
7145,128,2745,1,2,3,9,2,4,629,4,2,56
