"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"51",20,10,0.5,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-4.66837374278667,340,3961
"52",90,54,0.6,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-6.36137374278667,3052,5654
"53",50,20,0.4,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-5.22837374278667,584,4521
"54",100,60,0.6,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-6.05037374278667,1665,5343
"55",10,4,0.4,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,4.07437374278667,1381,3367
"56",90,81,0.9,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,3.09237374278667,628,2385
"57",20,12,0.6,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-3.22137374278667,818,2514
"58",70,63,0.9,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-3.87937374278667,1842,3172
"59",90,36,0.4,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-4.57537374278667,786,3868
"60",10,9,0.9,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-3.73937374278667,1402,3032
"61",40,16,0.4,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-4.18737374278667,2144,3480
"62",100,40,0.4,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-8.00737374278667,4616,7300
"63",50,30,0.6,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-3.45937374278667,0,2752
"64",90,27,0.3,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-2.46237374278667,494,1755
"65",50,15,0.3,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-5.65337374278667,2356,4946
"66",20,18,0.9,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-18.6213737427867,5674,17914
"67",60,24,0.4,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,5.03037374278667,1732,4323
"68",30,24,0.8,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-5.90437374278667,3176,5197
"69",60,18,0.3,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-2.78437374278667,1647,2077
"70",80,24,0.3,1,1,0.0410872843007667,0.6304797246104,0.313189572773333,0.707373742786667,0.160059488746667,0.74270918191,-6.93137374278667,3440,6224
"71",60,24,0.4,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-14.3013070235,3772,13052
"72",40,20,0.5,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-5.4253070235,1866,4176
"73",60,18,0.3,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-4.4493070235,1476,3200
"74",80,32,0.4,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,4.7233070235,574,3474
"75",90,36,0.4,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-2.9673070235,814,1718
"76",90,54,0.6,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,2.5213070235,616,1272
"77",20,16,0.8,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,7.7353070235,3136,6486
"78",30,24,0.8,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-11.3113070235,4320,10062
"79",80,48,0.6,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-2.3513070235,212,1102
"80",40,16,0.4,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-4.6303070235,1859,3381
"81",90,45,0.5,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-4.3293070235,1506,3080
"82",10,9,0.9,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,8.5093070235,4282,7260
"83",40,28,0.7,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,-13.3213070235,4788,12072
"84",80,64,0.8,1,2,0.0790678228056667,0.594433690463,0.35207209453,1.2493070235,0.101788650436667,0.171851554463333,5.5093070235,2462,4260
