"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"5319",241,188.2743,100,163,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.24296695546667,404.84,687
"5320",123.1652,158,276,229,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.31696695546667,345.78,761
"5321",90,155.1241,244,170,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.30196695546667,806.7,1746
"5322",261,162,80.4982,131,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.39396695546667,462.37,838
"5323",162,121,76.7358,107,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.964966955466667,229.9,409
"5324",238,189,145.8271,190,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.22196695546667,41.6999999999998,666
"5325",158,80.6942,39,100,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.87496695546667,402.19,1319
"5326",287.1928,173,103,176,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.18796695546667,470.05,632
"5327",130.4938,168,280,220,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.16496695546667,212.93,609
"5328",127.7165,202,286,170,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.21596695546667,259.12,1660
"5329",236,155,87,150.5413,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.34996695546667,546.61,794
"5330",31,100.9961,295,146,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.05996695546667,184.45,504
"5331",269,155,115,200.5645,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.790966955466667,121.27,235
"5332",128,167.8223,235,183,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.51896695546667,563.03,2963
"5333",97,184,273.8797,147,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.47296695546667,627,917
"5334",85,142,257,181.5777,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-0.770966955466667,0,215
"5335",259.7662,202,132,180,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.990966955466667,427.5,435
"5336",166,213,291.1944,234,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.25696695546667,1137.11,2701
"5337",300,189,131.6394,210,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.976966955466667,179.25,421
"5338",230,182,116,152.6308,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.14196695546667,430.33,586
"5339",235,87,39.3272,167,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.45796695546667,1499.2,1902
"5340",59.5619,119,170,120,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-4.58196695546667,1426.91,4026
"5341",259,195.7833,141,193,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.25396695546667,707.01,1698
"5342",272,222.0767,54,86,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.86496695546667,931.7,2309
"5343",30.9468,85,240,99,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.17396695546667,7.89999999999991,618
"5344",283,132.0805,36,113,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.41796695546667,0,862
"5345",56,148,238,104.8042,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.06696695546667,43.92,511
"5346",251,141.9429,107,218,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-0.864966955466667,0,309
"5347",161,221,297,228.7713,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,4.35096695546667,1445.95,3795
"5348",242.5782,165,113,176,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.40296695546667,585.53,847
"5349",66,130,189,102.1685,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.42096695546667,415.03,865
"5350",298,181,117.7073,179,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.98496695546667,679.8,1429
"5351",151.3367,226,299,212,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.62296695546667,701.19,1067
"5352",166.4624,118,69,104,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.29896695546667,221.9,743
"5353",31,71,131,70.9055,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.61296695546667,1573.86,3057
"5354",242,211,77,108.2796,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-0.793966955466667,0,238
"5355",225,145,88,157.0719,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.67996695546667,1860.13,3124
"5356",128,62,30,77.3563,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.10896695546667,289.2,553
"5357",162,198,281.0036,232,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-3.46696695546667,1481.81,2911
"5358",77,174.1721,219,117,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.09496695546667,844.14,1539
"5359",224,167,120,173.8065,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.97696695546667,1021.96,1421
"5360",182,222,265.1475,226,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.46296695546667,437.83,907
"5361",47,159.5854,243,87,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.04396695546667,741.55,1488
"5362",71,112.2706,205,130,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,4.65996695546667,1262.03,4104
"5363",68,129,276,165.2795,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.24396695546667,263.2,688
"5364",92.1644,172,261,156,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-4.99996695546667,1600.55,4444
"5365",240,160,35.5948,88,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.56696695546667,106.9,1011
"5366",267,139.2965,90,192,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.63196695546667,476.7,1076
"5367",257,71.5927,40,150,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.62896695546667,396.6,1073
"5368",124,156,246,203.654,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.05696695546667,489.8,1501
"5369",79,148,282.2638,177,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.37496695546667,307.34,819
"5370",227.2887,135,76,142,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.08896695546667,315.13,533
"5371",43.5115,175,284,83,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.08696695546667,185.9,531
"5372",266.422,171,136,227,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.86796695546667,1711.03,2312
"5373",55,96,233.3288,143,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.48396695546667,303.64,928
"5374",268,113.8685,72,182,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.36896695546667,463.34,813
"5375",242,111,59.2377,163,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.43996695546667,655.01,884
"5376",154,189.0146,233,190,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.40596695546667,592.5,850
"5377",82,125,162,117.2733,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.96396695546667,1208.7,2408
"5378",76,130,245,160.2041,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.721966955466667,47.01,166
"5379",92,142.6763,289,214,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.26496695546667,448.74,709
"5380",295,226.5215,55,90,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.728966955466667,0,173
"5381",110,231,296.8188,169,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.37096695546667,680.01,1815
"5382",284,109,45.981,89,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.794966955466667,212.9,239
"5383",39,139,260,115.7281,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.07296695546667,289.69,517
"5384",191,160,87,118,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.46196695546667,524.4,906
"5385",298,194,142.9261,223,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.86796695546667,1682.22,2312
"5386",72,103,219.9473,155,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.84696695546667,1416.3,2291
"5387",65,215.6003,287,105,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.68996695546667,312.83,1134
"5388",39.5088,121,191,80,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.881966955466667,0,326
"5389",234,164,92.8337,153,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.55296695546667,644.5,1997
"5390",206,121.9186,90,154,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,5.91896695546667,2133.23,5363
"5391",294,144.4379,94,226,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.72396695546667,592.05,1168
"5392",128,171.025,293,230,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.45796695546667,1006.21,2902
"5393",214,105,46.3955,124,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.10996695546667,186,554
"5394",51,84,286.1269,207,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.58796695546667,887.5,2032
"5395",268,134.4648,86,151,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.777966955466667,0,222
"5396",38.3472,89,294,152,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.977966955466667,158.05,422
"5397",33.5172,132,265,123,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.44296695546667,310.2,887
"5398",184.1219,112,79,141,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.84496695546667,874.96,1289
"5399",260,139.9692,92,182,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.20596695546667,259.88,650
"5400",147,194.2197,286,232,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.80096695546667,592.98,1245
"5401",78,123.5882,279,195,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.37996695546667,179.9,824
"5402",35,73.3212,123,77,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.97096695546667,664.5,2415
"5403",299,76,37.6023,171,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.07396695546667,206.6,518
"5404",59.5354,180,232,112,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-3.23596695546667,1243.85,2680
"5405",32,132.4739,243,107,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.80496695546667,1030.07,2249
"5406",93,190,283.1057,178,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.35296695546667,521.11,797
"5407",77.9836,210,287,135,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.73196695546667,542.43,1176
"5408",70,144,289,143.3388,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.33196695546667,445.2,776
"5409",85.1249,121,246,195,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.853966955466667,295.1,298
"5410",283,163.746,128,223,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.79096695546667,506.9,1235
"5411",217,157,106.112,163,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.10996695546667,460.22,1554
"5412",257,114,33.0417,80,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.02096695546667,461,465
"5413",252,143,74,130.8935,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.93396695546667,627.15,1378
"5414",263.4748,212,143,181,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.16696695546667,794.8,1611
"5415",296,241.0683,204,251,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-0.764966955466667,0,209
"5416",298,204,148,216.7223,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.59796695546667,183.92,1042
"5417",221.4987,110,61,166,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.92496695546667,1946.45,3369
"5418",97,203,254,137.5998,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.49196695546667,1100.3,1936
"5419",72,108,183.3187,123,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.16496695546667,412.85,609
