"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"576",60,48,0.8,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-4.82059609466667,2376,4720
"577",60,42,0.7,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-3.93759609466667,1344,3837
"578",40,32,0.8,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-3.63859609466667,1532,3538
"579",50,30,0.6,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-5.79159609466667,2763,5691
"580",70,28,0.4,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-3.32459609466667,860,3224
"581",100,90,0.9,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-5.20259609466667,1436,5102
"582",20,10,0.5,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,6.19759609466667,2443,6097
"583",20,14,0.7,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-10.7435960946667,5165,10643
"584",100,80,0.8,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-2.96059609466667,1498,2860
"585",50,45,0.9,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-1.41059609466667,838,1310
"586",60,30,0.5,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-3.44359609466667,1582,3343
"587",20,8,0.4,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-16.0315960946667,8386,15931
"588",10,3,0.3,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-11.1225960946667,4194,11022
"589",50,25,0.5,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-4.66559609466667,2801,4565
"590",10,6,0.6,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,4.20759609466667,3522,4107
"591",40,36,0.9,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-5.84459609466667,2852,5744
"592",100,50,0.5,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-7.06559609466667,3769,6965
"593",100,60,0.6,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-6.95459609466667,3248,6854
"594",70,49,0.7,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-2.21659609466667,854,2116
"595",10,8,0.8,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-7.36659609466667,4440,7266
"596",80,72,0.9,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-4.01959609466667,2159,3919
"597",70,63,0.9,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-2.13359609466667,1065,2033
"598",30,21,0.7,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-5.62259609466667,2816,5522
"599",30,27,0.9,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-5.20659609466667,2442,5106
"600",20,12,0.6,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-11.5945960946667,4872,11494
"601",70,42,0.6,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-5.37559609466667,974,5275
"602",30,12,0.4,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-4.67259609466667,1456,4572
"603",50,15,0.3,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-2.80159609466667,1513,2701
"604",90,27,0.3,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-7.74759609466667,2788,7647
"605",60,36,0.6,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-4.76959609466667,2554,4669
"606",10,5,0.5,1,9,0.0582736860526667,0.310844787933333,0.100596094666667,0.595717315433333,0.713891271923333,0.970886727966667,-25.5855960946667,11076,25485
