"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"78",0.3,0.24,0.8,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-9.53291456716667,4320,8286
"79",0.8,0.48,0.6,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-4.59291456716667,1606,3346
"80",0.4,0.16,0.4,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-3.25191456716667,799,2005
"81",0.9,0.45,0.5,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-9.97991456716667,4424,8733
"82",0.1,0.09,0.9,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-12.1399145671667,4282,10893
"83",0.4,0.28,0.7,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-2.52791456716667,867,1281
"84",0.8,0.64,0.8,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-10.0449145671667,4690,8798
"85",0.2,0.18,0.9,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-4.98091456716667,1428,3734
"86",0.6,0.48,0.8,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,2.65591456716667,1409,1409
"87",0.6,0.42,0.7,1,2,1.10978370196667,0.887793729733333,0.350612357833333,1.24691456716667,0.0870304224933333,0.368085537866667,-3.38991456716667,730,2143
